"stratum","value","week","year"
"A00..00",3,1,2025
"A00..00",5,2,2025
"A00..00",7,3,2025
"A00..00",4,4,2025
"A00..00",6,5,2025
"A00..00",5,6,2025
"A00..00",8,7,2025
"A00..00",1,8,2025
"A00..00",2,9,2025
"A00..00",6,10,2025
"A00..00",4,11,2025
"A00..00",6,12,2025
"A00..00",3,13,2025
"A00..00",4,14,2025
"A00..00",4,15,2025
"A00..00",6,16,2025
"A00..00",10,17,2025
"A00..00",8,18,2025
"A00..00",13,19,2025
"A00..00",16,20,2025
"A00..00",10,21,2025
"A00..00",6,22,2025
"A00..00",11,23,2025
"A00..00",1,24,2025
"A01..01",2,1,2025
"A01..01",5,2,2025
"A01..01",4,3,2025
"A01..01",7,4,2025
"A01..01",4,5,2025
"A01..01",7,6,2025
"A01..01",2,7,2025
"A01..01",5,8,2025
"A01..01",4,9,2025
"A01..01",3,10,2025
"A01..01",3,11,2025
"A01..01",4,12,2025
"A01..01",5,13,2025
"A01..01",3,14,2025
"A01..01",9,15,2025
"A01..01",5,16,2025
"A01..01",9,17,2025
"A01..01",10,18,2025
"A01..01",9,19,2025
"A01..01",14,20,2025
"A01..01",16,21,2025
"A01..01",17,22,2025
"A01..01",20,23,2025
"A01..01",10,24,2025
"A02..02",1,1,2025
"A02..02",4,2,2025
"A02..02",6,3,2025
"A02..02",3,4,2025
"A02..02",2,5,2025
"A02..02",5,6,2025
"A02..02",4,7,2025
"A02..02",4,8,2025
"A02..02",1,9,2025
"A02..02",2,10,2025
"A02..02",2,11,2025
"A02..02",4,12,2025
"A02..02",9,13,2025
"A02..02",7,14,2025
"A02..02",4,15,2025
"A02..02",1,16,2025
"A02..02",4,17,2025
"A02..02",3,18,2025
"A02..02",7,19,2025
"A02..02",10,20,2025
"A02..02",7,21,2025
"A02..02",7,22,2025
"A02..02",9,23,2025
"A02..02",6,24,2025
"A03..03",5,1,2025
"A03..03",2,2,2025
"A03..03",5,3,2025
"A03..03",6,4,2025
"A03..03",1,5,2025
"A03..03",4,6,2025
"A03..03",5,7,2025
"A03..03",4,8,2025
"A03..03",5,9,2025
"A03..03",3,10,2025
"A03..03",2,11,2025
"A03..03",2,12,2025
"A03..03",4,13,2025
"A03..03",2,14,2025
"A03..03",3,15,2025
"A03..03",NA,16,2025
"A03..03",2,17,2025
"A03..03",8,18,2025
"A03..03",4,19,2025
"A03..03",6,20,2025
"A03..03",3,21,2025
"A03..03",4,22,2025
"A03..03",12,23,2025
"A03..03",4,24,2025
"A04..04",1,1,2025
"A04..04",8,2,2025
"A04..04",4,3,2025
"A04..04",5,4,2025
"A04..04",4,5,2025
"A04..04",6,6,2025
"A04..04",3,7,2025
"A04..04",5,8,2025
"A04..04",4,9,2025
"A04..04",2,10,2025
"A04..04",1,11,2025
"A04..04",2,12,2025
"A04..04",4,13,2025
"A04..04",4,14,2025
"A04..04",1,15,2025
"A04..04",7,16,2025
"A04..04",2,17,2025
"A04..04",4,18,2025
"A04..04",9,19,2025
"A04..04",5,20,2025
"A04..04",3,21,2025
"A04..04",3,22,2025
"A04..04",7,23,2025
"A04..04",4,24,2025
"A05..05",3,1,2025
"A05..05",4,2,2025
"A05..05",NA,3,2025
"A05..05",1,4,2025
"A05..05",2,5,2025
"A05..05",4,6,2025
"A05..05",1,7,2025
"A05..05",3,8,2025
"A05..05",2,9,2025
"A05..05",1,10,2025
"A05..05",2,11,2025
"A05..05",1,12,2025
"A05..05",4,13,2025
"A05..05",1,14,2025
"A05..05",1,15,2025
"A05..05",4,16,2025
"A05..05",1,17,2025
"A05..05",4,18,2025
"A05..05",5,19,2025
"A05..05",4,20,2025
"A05..05",5,21,2025
"A05..05",4,22,2025
"A05..05",9,23,2025
"A05..05",6,24,2025
"A06..06",1,1,2025
"A06..06",1,2,2025
"A06..06",4,3,2025
"A06..06",7,4,2025
"A06..06",1,5,2025
"A06..06",1,6,2025
"A06..06",4,7,2025
"A06..06",1,8,2025
"A06..06",1,9,2025
"A06..06",NA,10,2025
"A06..06",4,11,2025
"A06..06",NA,12,2025
"A06..06",3,13,2025
"A06..06",1,14,2025
"A06..06",NA,15,2025
"A06..06",NA,16,2025
"A06..06",5,17,2025
"A06..06",4,18,2025
"A06..06",6,19,2025
"A06..06",6,20,2025
"A06..06",4,21,2025
"A06..06",5,22,2025
"A06..06",5,23,2025
"A06..06",4,24,2025
"A07..07",2,1,2025
"A07..07",3,2,2025
"A07..07",2,3,2025
"A07..07",2,4,2025
"A07..07",5,5,2025
"A07..07",1,6,2025
"A07..07",3,7,2025
"A07..07",2,8,2025
"A07..07",2,9,2025
"A07..07",2,10,2025
"A07..07",4,11,2025
"A07..07",2,12,2025
"A07..07",3,13,2025
"A07..07",1,14,2025
"A07..07",4,15,2025
"A07..07",2,16,2025
"A07..07",3,17,2025
"A07..07",6,18,2025
"A07..07",5,19,2025
"A07..07",2,20,2025
"A07..07",3,21,2025
"A07..07",1,22,2025
"A07..07",4,23,2025
"A07..07",NA,24,2025
"A08..08",2,1,2025
"A08..08",1,2,2025
"A08..08",3,3,2025
"A08..08",6,4,2025
"A08..08",1,5,2025
"A08..08",2,6,2025
"A08..08",NA,7,2025
"A08..08",3,8,2025
"A08..08",4,9,2025
"A08..08",NA,10,2025
"A08..08",1,11,2025
"A08..08",NA,12,2025
"A08..08",1,13,2025
"A08..08",2,14,2025
"A08..08",2,15,2025
"A08..08",NA,16,2025
"A08..08",NA,17,2025
"A08..08",1,18,2025
"A08..08",11,19,2025
"A08..08",2,20,2025
"A08..08",2,21,2025
"A08..08",1,22,2025
"A08..08",4,23,2025
"A08..08",1,24,2025
"A09..09",NA,1,2025
"A09..09",NA,2,2025
"A09..09",2,3,2025
"A09..09",2,4,2025
"A09..09",5,5,2025
"A09..09",1,6,2025
"A09..09",2,7,2025
"A09..09",1,8,2025
"A09..09",NA,9,2025
"A09..09",NA,10,2025
"A09..09",2,11,2025
"A09..09",1,12,2025
"A09..09",2,13,2025
"A09..09",2,14,2025
"A09..09",2,15,2025
"A09..09",3,16,2025
"A09..09",2,17,2025
"A09..09",4,18,2025
"A09..09",6,19,2025
"A09..09",3,20,2025
"A09..09",2,21,2025
"A09..09",5,22,2025
"A09..09",5,23,2025
"A09..09",4,24,2025
"A10..10",NA,1,2025
"A10..10",4,2,2025
"A10..10",2,3,2025
"A10..10",1,4,2025
"A10..10",1,5,2025
"A10..10",1,6,2025
"A10..10",4,7,2025
"A10..10",3,8,2025
"A10..10",5,9,2025
"A10..10",3,10,2025
"A10..10",1,11,2025
"A10..10",1,12,2025
"A10..10",3,13,2025
"A10..10",NA,14,2025
"A10..10",NA,15,2025
"A10..10",2,16,2025
"A10..10",3,17,2025
"A10..10",3,18,2025
"A10..10",NA,19,2025
"A10..10",1,20,2025
"A10..10",1,21,2025
"A10..10",1,22,2025
"A10..10",2,23,2025
"A10..10",1,24,2025
"A11..11",NA,1,2025
"A11..11",2,2,2025
"A11..11",2,3,2025
"A11..11",1,4,2025
"A11..11",2,5,2025
"A11..11",1,6,2025
"A11..11",NA,7,2025
"A11..11",NA,8,2025
"A11..11",NA,9,2025
"A11..11",3,10,2025
"A11..11",2,11,2025
"A11..11",1,12,2025
"A11..11",2,13,2025
"A11..11",2,14,2025
"A11..11",2,15,2025
"A11..11",2,16,2025
"A11..11",2,17,2025
"A11..11",2,18,2025
"A11..11",5,19,2025
"A11..11",4,20,2025
"A11..11",1,21,2025
"A11..11",1,22,2025
"A11..11",3,23,2025
"A11..11",2,24,2025
"A12..12",1,1,2025
"A12..12",3,2,2025
"A12..12",2,3,2025
"A12..12",2,4,2025
"A12..12",1,5,2025
"A12..12",NA,6,2025
"A12..12",1,7,2025
"A12..12",2,8,2025
"A12..12",1,9,2025
"A12..12",2,10,2025
"A12..12",4,11,2025
"A12..12",1,12,2025
"A12..12",1,13,2025
"A12..12",1,14,2025
"A12..12",2,15,2025
"A12..12",NA,16,2025
"A12..12",2,17,2025
"A12..12",5,18,2025
"A12..12",3,19,2025
"A12..12",3,20,2025
"A12..12",1,21,2025
"A12..12",1,22,2025
"A12..12",1,23,2025
"A12..12",2,24,2025
"A13..13",NA,1,2025
"A13..13",2,2,2025
"A13..13",2,3,2025
"A13..13",3,4,2025
"A13..13",1,5,2025
"A13..13",2,6,2025
"A13..13",2,7,2025
"A13..13",NA,8,2025
"A13..13",NA,9,2025
"A13..13",1,10,2025
