"","time_string","state","value","week","season"
"1","2018/19 SW27 (KW01)","A00..00",NA,27,2018
"2","2018/19 SW28 (KW02)","A00..00",NA,28,2018
"3","2018/19 SW29 (KW03)","A00..00",NA,29,2018
"4","2018/19 SW30 (KW04)","A00..00",NA,30,2018
"5","2018/19 SW31 (KW05)","A00..00",NA,31,2018
"6","2018/19 SW32 (KW06)","A00..00",NA,32,2018
"7","2018/19 SW33 (KW07)","A00..00",NA,33,2018
"8","2018/19 SW34 (KW08)","A00..00",NA,34,2018
"9","2018/19 SW35 (KW09)","A00..00",NA,35,2018
"10","2018/19 SW36 (KW10)","A00..00",NA,36,2018
"11","2018/19 SW37 (KW11)","A00..00",NA,37,2018
"12","2018/19 SW38 (KW12)","A00..00",NA,38,2018
"13","2018/19 SW39 (KW13)","A00..00",NA,39,2018
"14","2018/19 SW40 (KW14)","A00..00",NA,40,2018
"15","2018/19 SW41 (KW15)","A00..00",NA,41,2018
"16","2018/19 SW42 (KW16)","A00..00",NA,42,2018
"17","2018/19 SW43 (KW17)","A00..00",NA,43,2018
"18","2018/19 SW44 (KW18)","A00..00",NA,44,2018
"19","2018/19 SW45 (KW19)","A00..00",NA,45,2018
"20","2018/19 SW46 (KW20)","A00..00",NA,46,2018
"21","2018/19 SW47 (KW21)","A00..00",NA,47,2018
"22","2018/19 SW48 (KW22)","A00..00",NA,48,2018
"23","2018/19 SW49 (KW23)","A00..00",NA,49,2018
"24","2018/19 SW50 (KW24)","A00..00",NA,50,2018
"25","2018/19 SW51 (KW25)","A00..00",NA,51,2018
"26","2018/19 SW52 (KW26)","A00..00",NA,52,2018
"27","2019/20 SW01 (KW27)","A00..00",NA,1,2019
"28","2019/20 SW02 (KW28)","A00..00",NA,2,2019
"29","2019/20 SW03 (KW29)","A00..00",NA,3,2019
"30","2019/20 SW04 (KW30)","A00..00",NA,4,2019
"31","2019/20 SW05 (KW31)","A00..00",NA,5,2019
"32","2019/20 SW06 (KW32)","A00..00",NA,6,2019
"33","2019/20 SW07 (KW33)","A00..00",NA,7,2019
"34","2019/20 SW08 (KW34)","A00..00",NA,8,2019
"35","2019/20 SW09 (KW35)","A00..00",NA,9,2019
"36","2019/20 SW10 (KW36)","A00..00",NA,10,2019
"37","2019/20 SW11 (KW37)","A00..00",NA,11,2019
"38","2019/20 SW12 (KW38)","A00..00",NA,12,2019
"39","2019/20 SW13 (KW39)","A00..00",NA,13,2019
"40","2019/20 SW14 (KW40)","A00..00",NA,14,2019
"41","2019/20 SW15 (KW41)","A00..00",1,15,2019
"42","2019/20 SW16 (KW42)","A00..00",NA,16,2019
"43","2019/20 SW17 (KW43)","A00..00",NA,17,2019
"44","2019/20 SW18 (KW44)","A00..00",NA,18,2019
"45","2019/20 SW19 (KW45)","A00..00",NA,19,2019
"46","2019/20 SW20 (KW46)","A00..00",NA,20,2019
"47","2019/20 SW21 (KW47)","A00..00",1,21,2019
"48","2019/20 SW22 (KW48)","A00..00",NA,22,2019
"49","2019/20 SW23 (KW49)","A00..00",NA,23,2019
"50","2019/20 SW24 (KW50)","A00..00",NA,24,2019
"51","2019/20 SW25 (KW51)","A00..00",NA,25,2019
"52","2019/20 SW26 (KW52)","A00..00",NA,26,2019
"53","2018/19 SW27 (KW01)","A01..01",NA,27,2018
"54","2018/19 SW28 (KW02)","A01..01",NA,28,2018
"55","2018/19 SW29 (KW03)","A01..01",NA,29,2018
"56","2018/19 SW30 (KW04)","A01..01",NA,30,2018
"57","2018/19 SW31 (KW05)","A01..01",NA,31,2018
"58","2018/19 SW32 (KW06)","A01..01",NA,32,2018
"59","2018/19 SW33 (KW07)","A01..01",2,33,2018
"60","2018/19 SW34 (KW08)","A01..01",NA,34,2018
"61","2018/19 SW35 (KW09)","A01..01",NA,35,2018
"62","2018/19 SW36 (KW10)","A01..01",NA,36,2018
"63","2018/19 SW37 (KW11)","A01..01",NA,37,2018
"64","2018/19 SW38 (KW12)","A01..01",NA,38,2018
"65","2018/19 SW39 (KW13)","A01..01",1,39,2018
"66","2018/19 SW40 (KW14)","A01..01",1,40,2018
"67","2018/19 SW41 (KW15)","A01..01",NA,41,2018
"68","2018/19 SW42 (KW16)","A01..01",2,42,2018
"69","2018/19 SW43 (KW17)","A01..01",NA,43,2018
"70","2018/19 SW44 (KW18)","A01..01",1,44,2018
"71","2018/19 SW45 (KW19)","A01..01",2,45,2018
"72","2018/19 SW46 (KW20)","A01..01",NA,46,2018
"73","2018/19 SW47 (KW21)","A01..01",NA,47,2018
"74","2018/19 SW48 (KW22)","A01..01",NA,48,2018
"75","2018/19 SW49 (KW23)","A01..01",NA,49,2018
"76","2018/19 SW50 (KW24)","A01..01",NA,50,2018
"77","2018/19 SW51 (KW25)","A01..01",NA,51,2018
"78","2018/19 SW52 (KW26)","A01..01",NA,52,2018
"79","2019/20 SW01 (KW27)","A01..01",NA,1,2019
"80","2019/20 SW02 (KW28)","A01..01",NA,2,2019
"81","2019/20 SW03 (KW29)","A01..01",NA,3,2019
"82","2019/20 SW04 (KW30)","A01..01",NA,4,2019
"83","2019/20 SW05 (KW31)","A01..01",NA,5,2019
"84","2019/20 SW06 (KW32)","A01..01",NA,6,2019
"85","2019/20 SW07 (KW33)","A01..01",NA,7,2019
"86","2019/20 SW08 (KW34)","A01..01",NA,8,2019
"87","2019/20 SW09 (KW35)","A01..01",NA,9,2019
"88","2019/20 SW10 (KW36)","A01..01",NA,10,2019
"89","2019/20 SW11 (KW37)","A01..01",NA,11,2019
"90","2019/20 SW12 (KW38)","A01..01",1,12,2019
"91","2019/20 SW13 (KW39)","A01..01",2,13,2019
"92","2019/20 SW14 (KW40)","A01..01",1,14,2019
"93","2019/20 SW15 (KW41)","A01..01",NA,15,2019
"94","2019/20 SW16 (KW42)","A01..01",NA,16,2019
"95","2019/20 SW17 (KW43)","A01..01",NA,17,2019
"96","2019/20 SW18 (KW44)","A01..01",NA,18,2019
"97","2019/20 SW19 (KW45)","A01..01",1,19,2019
"98","2019/20 SW20 (KW46)","A01..01",NA,20,2019
"99","2019/20 SW21 (KW47)","A01..01",NA,21,2019
"100","2019/20 SW22 (KW48)","A01..01",1,22,2019
"101","2019/20 SW23 (KW49)","A01..01",NA,23,2019
"102","2019/20 SW24 (KW50)","A01..01",NA,24,2019
"103","2019/20 SW25 (KW51)","A01..01",NA,25,2019
"104","2019/20 SW26 (KW52)","A01..01",NA,26,2019
"105","2018/19 SW27 (KW01)","A02..02",NA,27,2018
"106","2018/19 SW28 (KW02)","A02..02",1,28,2018
"107","2018/19 SW29 (KW03)","A02..02",NA,29,2018
"108","2018/19 SW30 (KW04)","A02..02",NA,30,2018
"109","2018/19 SW31 (KW05)","A02..02",NA,31,2018
"110","2018/19 SW32 (KW06)","A02..02",NA,32,2018
"111","2018/19 SW33 (KW07)","A02..02",NA,33,2018
"112","2018/19 SW34 (KW08)","A02..02",NA,34,2018
"113","2018/19 SW35 (KW09)","A02..02",NA,35,2018
"114","2018/19 SW36 (KW10)","A02..02",NA,36,2018
"115","2018/19 SW37 (KW11)","A02..02",NA,37,2018
"116","2018/19 SW38 (KW12)","A02..02",NA,38,2018
"117","2018/19 SW39 (KW13)","A02..02",NA,39,2018
"118","2018/19 SW40 (KW14)","A02..02",NA,40,2018
"119","2018/19 SW41 (KW15)","A02..02",1,41,2018
"120","2018/19 SW42 (KW16)","A02..02",NA,42,2018
"121","2018/19 SW43 (KW17)","A02..02",NA,43,2018
"122","2018/19 SW44 (KW18)","A02..02",NA,44,2018
"123","2018/19 SW45 (KW19)","A02..02",NA,45,2018
"124","2018/19 SW46 (KW20)","A02..02",NA,46,2018
"125","2018/19 SW47 (KW21)","A02..02",NA,47,2018
"126","2018/19 SW48 (KW22)","A02..02",NA,48,2018
"127","2018/19 SW49 (KW23)","A02..02",NA,49,2018
"128","2018/19 SW50 (KW24)","A02..02",NA,50,2018
"129","2018/19 SW51 (KW25)","A02..02",NA,51,2018
"130","2018/19 SW52 (KW26)","A02..02",NA,52,2018
"131","2019/20 SW01 (KW27)","A02..02",NA,1,2019
"132","2019/20 SW02 (KW28)","A02..02",NA,2,2019
"133","2019/20 SW03 (KW29)","A02..02",NA,3,2019
"134","2019/20 SW04 (KW30)","A02..02",NA,4,2019
"135","2019/20 SW05 (KW31)","A02..02",NA,5,2019
"136","2019/20 SW06 (KW32)","A02..02",NA,6,2019
"137","2019/20 SW07 (KW33)","A02..02",1,7,2019
"138","2019/20 SW08 (KW34)","A02..02",NA,8,2019
"139","2019/20 SW09 (KW35)","A02..02",NA,9,2019
"140","2019/20 SW10 (KW36)","A02..02",NA,10,2019
"141","2019/20 SW11 (KW37)","A02..02",NA,11,2019
"142","2019/20 SW12 (KW38)","A02..02",NA,12,2019
"143","2019/20 SW13 (KW39)","A02..02",NA,13,2019
"144","2019/20 SW14 (KW40)","A02..02",NA,14,2019
"145","2019/20 SW15 (KW41)","A02..02",1,15,2019
"146","2019/20 SW16 (KW42)","A02..02",NA,16,2019
"147","2019/20 SW17 (KW43)","A02..02",NA,17,2019
"148","2019/20 SW18 (KW44)","A02..02",NA,18,2019
"149","2019/20 SW19 (KW45)","A02..02",NA,19,2019
"150","2019/20 SW20 (KW46)","A02..02",NA,20,2019
"151","2019/20 SW21 (KW47)","A02..02",NA,21,2019
"152","2019/20 SW22 (KW48)","A02..02",NA,22,2019
"153","2019/20 SW23 (KW49)","A02..02",NA,23,2019
"154","2019/20 SW24 (KW50)","A02..02",NA,24,2019
"155","2019/20 SW25 (KW51)","A02..02",NA,25,2019
"156","2019/20 SW26 (KW52)","A02..02",NA,26,2019
"157","2018/19 SW27 (KW01)","A04..04",NA,27,2018
"158","2018/19 SW28 (KW02)","A04..04",NA,28,2018
"159","2018/19 SW29 (KW03)","A04..04",NA,29,2018
"160","2018/19 SW30 (KW04)","A04..04",NA,30,2018
"161","2018/19 SW31 (KW05)","A04..04",NA,31,2018
"162","2018/19 SW32 (KW06)","A04..04",NA,32,2018
"163","2018/19 SW33 (KW07)","A04..04",NA,33,2018
"164","2018/19 SW34 (KW08)","A04..04",NA,34,2018
"165","2018/19 SW35 (KW09)","A04..04",NA,35,2018
"166","2018/19 SW36 (KW10)","A04..04",NA,36,2018
"167","2018/19 SW37 (KW11)","A04..04",NA,37,2018
"168","2018/19 SW38 (KW12)","A04..04",NA,38,2018
"169","2018/19 SW39 (KW13)","A04..04",NA,39,2018
"170","2018/19 SW40 (KW14)","A04..04",NA,40,2018
"171","2018/19 SW41 (KW15)","A04..04",NA,41,2018
"172","2018/19 SW42 (KW16)","A04..04",NA,42,2018
"173","2018/19 SW43 (KW17)","A04..04",NA,43,2018
"174","2018/19 SW44 (KW18)","A04..04",NA,44,2018
"175","2018/19 SW45 (KW19)","A04..04",NA,45,2018
"176","2018/19 SW46 (KW20)","A04..04",NA,46,2018
"177","2018/19 SW47 (KW21)","A04..04",NA,47,2018
"178","2018/19 SW48 (KW22)","A04..04",1,48,2018
"179","2018/19 SW49 (KW23)","A04..04",NA,49,2018
"180","2018/19 SW50 (KW24)","A04..04",1,50,2018
"181","2018/19 SW51 (KW25)","A04..04",NA,51,2018
"182","2018/19 SW52 (KW26)","A04..04",NA,52,2018
"183","2019/20 SW01 (KW27)","A04..04",NA,1,2019
"184","2019/20 SW02 (KW28)","A04..04",NA,2,2019
"185","2019/20 SW03 (KW29)","A04..04",NA,3,2019
"186","2019/20 SW04 (KW30)","A04..04",NA,4,2019
"187","2019/20 SW05 (KW31)","A04..04",NA,5,2019
"188","2019/20 SW06 (KW32)","A04..04",NA,6,2019
"189","2019/20 SW07 (KW33)","A04..04",NA,7,2019
"190","2019/20 SW08 (KW34)","A04..04",NA,8,2019
"191","2019/20 SW09 (KW35)","A04..04",NA,9,2019
"192","2019/20 SW10 (KW36)","A04..04",NA,10,2019
"193","2019/20 SW11 (KW37)","A04..04",NA,11,2019
"194","2019/20 SW12 (KW38)","A04..04",NA,12,2019
"195","2019/20 SW13 (KW39)","A04..04",NA,13,2019
"196","2019/20 SW14 (KW40)","A04..04",NA,14,2019
"197","2019/20 SW15 (KW41)","A04..04",NA,15,2019
"198","2019/20 SW16 (KW42)","A04..04",NA,16,2019
"199","2019/20 SW17 (KW43)","A04..04",NA,17,2019
"200","2019/20 SW18 (KW44)","A04..04",NA,18,2019
"201","2019/20 SW19 (KW45)","A04..04",NA,19,2019
"202","2019/20 SW20 (KW46)","A04..04",NA,20,2019
"203","2019/20 SW21 (KW47)","A04..04",NA,21,2019
"204","2019/20 SW22 (KW48)","A04..04",NA,22,2019
"205","2019/20 SW23 (KW49)","A04..04",NA,23,2019
"206","2019/20 SW24 (KW50)","A04..04",NA,24,2019
"207","2019/20 SW25 (KW51)","A04..04",NA,25,2019
"208","2019/20 SW26 (KW52)","A04..04",NA,26,2019
"209","2018/19 SW27 (KW01)","A06..06",NA,27,2018
"210","2018/19 SW28 (KW02)","A06..06",NA,28,2018
"211","2018/19 SW29 (KW03)","A06..06",NA,29,2018
"212","2018/19 SW30 (KW04)","A06..06",NA,30,2018
"213","2018/19 SW31 (KW05)","A06..06",NA,31,2018
"214","2018/19 SW32 (KW06)","A06..06",NA,32,2018
"215","2018/19 SW33 (KW07)","A06..06",NA,33,2018
"216","2018/19 SW34 (KW08)","A06..06",NA,34,2018
"217","2018/19 SW35 (KW09)","A06..06",NA,35,2018
"218","2018/19 SW36 (KW10)","A06..06",NA,36,2018
"219","2018/19 SW37 (KW11)","A06..06",NA,37,2018
"220","2018/19 SW38 (KW12)","A06..06",NA,38,2018
"221","2018/19 SW39 (KW13)","A06..06",NA,39,2018
"222","2018/19 SW40 (KW14)","A06..06",NA,40,2018
"223","2018/19 SW41 (KW15)","A06..06",NA,41,2018
"224","2018/19 SW42 (KW16)","A06..06",NA,42,2018
"225","2018/19 SW43 (KW17)","A06..06",NA,43,2018
"226","2018/19 SW44 (KW18)","A06..06",NA,44,2018
"227","2018/19 SW45 (KW19)","A06..06",NA,45,2018
"228","2018/19 SW46 (KW20)","A06..06",NA,46,2018
"229","2018/19 SW47 (KW21)","A06..06",NA,47,2018
"230","2018/19 SW48 (KW22)","A06..06",NA,48,2018
"231","2018/19 SW49 (KW23)","A06..06",NA,49,2018
"232","2018/19 SW50 (KW24)","A06..06",1,50,2018
"233","2018/19 SW51 (KW25)","A06..06",NA,51,2018
"234","2018/19 SW52 (KW26)","A06..06",NA,52,2018
"235","2019/20 SW01 (KW27)","A06..06",NA,1,2019
"236","2019/20 SW02 (KW28)","A06..06",NA,2,2019
"237","2019/20 SW03 (KW29)","A06..06",NA,3,2019
"238","2019/20 SW04 (KW30)","A06..06",NA,4,2019
"239","2019/20 SW05 (KW31)","A06..06",NA,5,2019
"240","2019/20 SW06 (KW32)","A06..06",NA,6,2019
"241","2019/20 SW07 (KW33)","A06..06",NA,7,2019
"242","2019/20 SW08 (KW34)","A06..06",NA,8,2019
"243","2019/20 SW09 (KW35)","A06..06",NA,9,2019
"244","2019/20 SW10 (KW36)","A06..06",NA,10,2019
"245","2019/20 SW11 (KW37)","A06..06",NA,11,2019
"246","2019/20 SW12 (KW38)","A06..06",NA,12,2019
"247","2019/20 SW13 (KW39)","A06..06",NA,13,2019
"248","2019/20 SW14 (KW40)","A06..06",NA,14,2019
"249","2019/20 SW15 (KW41)","A06..06",NA,15,2019
"250","2019/20 SW16 (KW42)","A06..06",NA,16,2019
"251","2019/20 SW17 (KW43)","A06..06",NA,17,2019
"252","2019/20 SW18 (KW44)","A06..06",NA,18,2019
"253","2019/20 SW19 (KW45)","A06..06",NA,19,2019
"254","2019/20 SW20 (KW46)","A06..06",NA,20,2019
"255","2019/20 SW21 (KW47)","A06..06",NA,21,2019
"256","2019/20 SW22 (KW48)","A06..06",NA,22,2019
"257","2019/20 SW23 (KW49)","A06..06",NA,23,2019
"258","2019/20 SW24 (KW50)","A06..06",NA,24,2019
"259","2019/20 SW25 (KW51)","A06..06",NA,25,2019
"260","2019/20 SW26 (KW52)","A06..06",NA,26,2019
"261","2018/19 SW27 (KW01)","A07..07",NA,27,2018
"262","2018/19 SW28 (KW02)","A07..07",NA,28,2018
"263","2018/19 SW29 (KW03)","A07..07",NA,29,2018
"264","2018/19 SW30 (KW04)","A07..07",NA,30,2018
"265","2018/19 SW31 (KW05)","A07..07",NA,31,2018
"266","2018/19 SW32 (KW06)","A07..07",NA,32,2018
"267","2018/19 SW33 (KW07)","A07..07",NA,33,2018
"268","2018/19 SW34 (KW08)","A07..07",NA,34,2018
"269","2018/19 SW35 (KW09)","A07..07",NA,35,2018
"270","2018/19 SW36 (KW10)","A07..07",NA,36,2018
"271","2018/19 SW37 (KW11)","A07..07",NA,37,2018
"272","2018/19 SW38 (KW12)","A07..07",NA,38,2018
"273","2018/19 SW39 (KW13)","A07..07",1,39,2018
"274","2018/19 SW40 (KW14)","A07..07",NA,40,2018
"275","2018/19 SW41 (KW15)","A07..07",NA,41,2018
"276","2018/19 SW42 (KW16)","A07..07",NA,42,2018
"277","2018/19 SW43 (KW17)","A07..07",NA,43,2018
"278","2018/19 SW44 (KW18)","A07..07",NA,44,2018
"279","2018/19 SW45 (KW19)","A07..07",NA,45,2018
"280","2018/19 SW46 (KW20)","A07..07",NA,46,2018
"281","2018/19 SW47 (KW21)","A07..07",NA,47,2018
"282","2018/19 SW48 (KW22)","A07..07",NA,48,2018
"283","2018/19 SW49 (KW23)","A07..07",NA,49,2018
"284","2018/19 SW50 (KW24)","A07..07",1,50,2018
"285","2018/19 SW51 (KW25)","A07..07",NA,51,2018
"286","2018/19 SW52 (KW26)","A07..07",NA,52,2018
"287","2019/20 SW01 (KW27)","A07..07",NA,1,2019
"288","2019/20 SW02 (KW28)","A07..07",NA,2,2019
"289","2019/20 SW03 (KW29)","A07..07",NA,3,2019
"290","2019/20 SW04 (KW30)","A07..07",NA,4,2019
"291","2019/20 SW05 (KW31)","A07..07",NA,5,2019
"292","2019/20 SW06 (KW32)","A07..07",NA,6,2019
"293","2019/20 SW07 (KW33)","A07..07",NA,7,2019
"294","2019/20 SW08 (KW34)","A07..07",NA,8,2019
"295","2019/20 SW09 (KW35)","A07..07",NA,9,2019
"296","2019/20 SW10 (KW36)","A07..07",NA,10,2019
"297","2019/20 SW11 (KW37)","A07..07",NA,11,2019
"298","2019/20 SW12 (KW38)","A07..07",NA,12,2019
"299","2019/20 SW13 (KW39)","A07..07",NA,13,2019
"300","2019/20 SW14 (KW40)","A07..07",NA,14,2019
"301","2019/20 SW15 (KW41)","A07..07",NA,15,2019
"302","2019/20 SW16 (KW42)","A07..07",NA,16,2019
"303","2019/20 SW17 (KW43)","A07..07",NA,17,2019
"304","2019/20 SW18 (KW44)","A07..07",NA,18,2019
"305","2019/20 SW19 (KW45)","A07..07",NA,19,2019
"306","2019/20 SW20 (KW46)","A07..07",NA,20,2019
"307","2019/20 SW21 (KW47)","A07..07",NA,21,2019
"308","2019/20 SW22 (KW48)","A07..07",NA,22,2019
"309","2019/20 SW23 (KW49)","A07..07",NA,23,2019
"310","2019/20 SW24 (KW50)","A07..07",NA,24,2019
"311","2019/20 SW25 (KW51)","A07..07",NA,25,2019
"312","2019/20 SW26 (KW52)","A07..07",NA,26,2019
"313","2018/19 SW27 (KW01)","A11..11",NA,27,2018
"314","2018/19 SW28 (KW02)","A11..11",NA,28,2018
"315","2018/19 SW29 (KW03)","A11..11",NA,29,2018
"316","2018/19 SW30 (KW04)","A11..11",NA,30,2018
"317","2018/19 SW31 (KW05)","A11..11",NA,31,2018
"318","2018/19 SW32 (KW06)","A11..11",NA,32,2018
"319","2018/19 SW33 (KW07)","A11..11",NA,33,2018
"320","2018/19 SW34 (KW08)","A11..11",NA,34,2018
"321","2018/19 SW35 (KW09)","A11..11",NA,35,2018
"322","2018/19 SW36 (KW10)","A11..11",NA,36,2018
"323","2018/19 SW37 (KW11)","A11..11",NA,37,2018
"324","2018/19 SW38 (KW12)","A11..11",1,38,2018
"325","2018/19 SW39 (KW13)","A11..11",NA,39,2018
"326","2018/19 SW40 (KW14)","A11..11",NA,40,2018
"327","2018/19 SW41 (KW15)","A11..11",NA,41,2018
"328","2018/19 SW42 (KW16)","A11..11",NA,42,2018
"329","2018/19 SW43 (KW17)","A11..11",NA,43,2018
"330","2018/19 SW44 (KW18)","A11..11",NA,44,2018
"331","2018/19 SW45 (KW19)","A11..11",NA,45,2018
"332","2018/19 SW46 (KW20)","A11..11",NA,46,2018
"333","2018/19 SW47 (KW21)","A11..11",NA,47,2018
"334","2018/19 SW48 (KW22)","A11..11",NA,48,2018
"335","2018/19 SW49 (KW23)","A11..11",NA,49,2018
"336","2018/19 SW50 (KW24)","A11..11",NA,50,2018
"337","2018/19 SW51 (KW25)","A11..11",NA,51,2018
"338","2018/19 SW52 (KW26)","A11..11",NA,52,2018
"339","2019/20 SW01 (KW27)","A11..11",NA,1,2019
"340","2019/20 SW02 (KW28)","A11..11",NA,2,2019
"341","2019/20 SW03 (KW29)","A11..11",NA,3,2019
"342","2019/20 SW04 (KW30)","A11..11",NA,4,2019
"343","2019/20 SW05 (KW31)","A11..11",NA,5,2019
"344","2019/20 SW06 (KW32)","A11..11",NA,6,2019
"345","2019/20 SW07 (KW33)","A11..11",NA,7,2019
"346","2019/20 SW08 (KW34)","A11..11",NA,8,2019
"347","2019/20 SW09 (KW35)","A11..11",NA,9,2019
"348","2019/20 SW10 (KW36)","A11..11",NA,10,2019
"349","2019/20 SW11 (KW37)","A11..11",NA,11,2019
"350","2019/20 SW12 (KW38)","A11..11",NA,12,2019
"351","2019/20 SW13 (KW39)","A11..11",NA,13,2019
"352","2019/20 SW14 (KW40)","A11..11",NA,14,2019
"353","2019/20 SW15 (KW41)","A11..11",NA,15,2019
"354","2019/20 SW16 (KW42)","A11..11",NA,16,2019
"355","2019/20 SW17 (KW43)","A11..11",NA,17,2019
"356","2019/20 SW18 (KW44)","A11..11",NA,18,2019
"357","2019/20 SW19 (KW45)","A11..11",NA,19,2019
"358","2019/20 SW20 (KW46)","A11..11",NA,20,2019
"359","2019/20 SW21 (KW47)","A11..11",NA,21,2019
"360","2019/20 SW22 (KW48)","A11..11",NA,22,2019
"361","2019/20 SW23 (KW49)","A11..11",NA,23,2019
"362","2019/20 SW24 (KW50)","A11..11",NA,24,2019
"363","2019/20 SW25 (KW51)","A11..11",NA,25,2019
"364","2019/20 SW26 (KW52)","A11..11",NA,26,2019
"365","2018/19 SW27 (KW01)","A13..13",NA,27,2018
"366","2018/19 SW28 (KW02)","A13..13",NA,28,2018
"367","2018/19 SW29 (KW03)","A13..13",NA,29,2018
"368","2018/19 SW30 (KW04)","A13..13",NA,30,2018
"369","2018/19 SW31 (KW05)","A13..13",NA,31,2018
"370","2018/19 SW32 (KW06)","A13..13",1,32,2018
"371","2018/19 SW33 (KW07)","A13..13",NA,33,2018
"372","2018/19 SW34 (KW08)","A13..13",NA,34,2018
"373","2018/19 SW35 (KW09)","A13..13",NA,35,2018
"374","2018/19 SW36 (KW10)","A13..13",NA,36,2018
"375","2018/19 SW37 (KW11)","A13..13",NA,37,2018
"376","2018/19 SW38 (KW12)","A13..13",NA,38,2018
"377","2018/19 SW39 (KW13)","A13..13",NA,39,2018
"378","2018/19 SW40 (KW14)","A13..13",NA,40,2018
"379","2018/19 SW41 (KW15)","A13..13",NA,41,2018
"380","2018/19 SW42 (KW16)","A13..13",NA,42,2018
"381","2018/19 SW43 (KW17)","A13..13",NA,43,2018
"382","2018/19 SW44 (KW18)","A13..13",NA,44,2018
"383","2018/19 SW45 (KW19)","A13..13",NA,45,2018
"384","2018/19 SW46 (KW20)","A13..13",NA,46,2018
"385","2018/19 SW47 (KW21)","A13..13",NA,47,2018
"386","2018/19 SW48 (KW22)","A13..13",NA,48,2018
"387","2018/19 SW49 (KW23)","A13..13",NA,49,2018
"388","2018/19 SW50 (KW24)","A13..13",NA,50,2018
"389","2018/19 SW51 (KW25)","A13..13",NA,51,2018
"390","2018/19 SW52 (KW26)","A13..13",NA,52,2018
"391","2019/20 SW01 (KW27)","A13..13",NA,1,2019
"392","2019/20 SW02 (KW28)","A13..13",NA,2,2019
"393","2019/20 SW03 (KW29)","A13..13",NA,3,2019
"394","2019/20 SW04 (KW30)","A13..13",NA,4,2019
"395","2019/20 SW05 (KW31)","A13..13",NA,5,2019
"396","2019/20 SW06 (KW32)","A13..13",NA,6,2019
"397","2019/20 SW07 (KW33)","A13..13",NA,7,2019
"398","2019/20 SW08 (KW34)","A13..13",NA,8,2019
"399","2019/20 SW09 (KW35)","A13..13",NA,9,2019
"400","2019/20 SW10 (KW36)","A13..13",NA,10,2019
"401","2019/20 SW11 (KW37)","A13..13",NA,11,2019
"402","2019/20 SW12 (KW38)","A13..13",NA,12,2019
"403","2019/20 SW13 (KW39)","A13..13",NA,13,2019
"404","2019/20 SW14 (KW40)","A13..13",NA,14,2019
"405","2019/20 SW15 (KW41)","A13..13",NA,15,2019
"406","2019/20 SW16 (KW42)","A13..13",NA,16,2019
"407","2019/20 SW17 (KW43)","A13..13",NA,17,2019
"408","2019/20 SW18 (KW44)","A13..13",NA,18,2019
"409","2019/20 SW19 (KW45)","A13..13",NA,19,2019
"410","2019/20 SW20 (KW46)","A13..13",NA,20,2019
"411","2019/20 SW21 (KW47)","A13..13",NA,21,2019
"412","2019/20 SW22 (KW48)","A13..13",NA,22,2019
"413","2019/20 SW23 (KW49)","A13..13",NA,23,2019
"414","2019/20 SW24 (KW50)","A13..13",NA,24,2019
"415","2019/20 SW25 (KW51)","A13..13",NA,25,2019
"416","2019/20 SW26 (KW52)","A13..13",NA,26,2019
"417","2018/19 SW27 (KW01)","A15..15",1,27,2018
"418","2018/19 SW28 (KW02)","A15..15",NA,28,2018
"419","2018/19 SW29 (KW03)","A15..15",NA,29,2018
"420","2018/19 SW30 (KW04)","A15..15",NA,30,2018
"421","2018/19 SW31 (KW05)","A15..15",NA,31,2018
"422","2018/19 SW32 (KW06)","A15..15",NA,32,2018
"423","2018/19 SW33 (KW07)","A15..15",NA,33,2018
"424","2018/19 SW34 (KW08)","A15..15",NA,34,2018
"425","2018/19 SW35 (KW09)","A15..15",NA,35,2018
"426","2018/19 SW36 (KW10)","A15..15",NA,36,2018
"427","2018/19 SW37 (KW11)","A15..15",NA,37,2018
"428","2018/19 SW38 (KW12)","A15..15",NA,38,2018
"429","2018/19 SW39 (KW13)","A15..15",NA,39,2018
"430","2018/19 SW40 (KW14)","A15..15",NA,40,2018
"431","2018/19 SW41 (KW15)","A15..15",NA,41,2018
"432","2018/19 SW42 (KW16)","A15..15",NA,42,2018
"433","2018/19 SW43 (KW17)","A15..15",NA,43,2018
"434","2018/19 SW44 (KW18)","A15..15",NA,44,2018
"435","2018/19 SW45 (KW19)","A15..15",NA,45,2018
"436","2018/19 SW46 (KW20)","A15..15",NA,46,2018
"437","2018/19 SW47 (KW21)","A15..15",NA,47,2018
"438","2018/19 SW48 (KW22)","A15..15",NA,48,2018
"439","2018/19 SW49 (KW23)","A15..15",NA,49,2018
"440","2018/19 SW50 (KW24)","A15..15",NA,50,2018
"441","2018/19 SW51 (KW25)","A15..15",NA,51,2018
"442","2018/19 SW52 (KW26)","A15..15",NA,52,2018
"443","2019/20 SW01 (KW27)","A15..15",NA,1,2019
"444","2019/20 SW02 (KW28)","A15..15",NA,2,2019
"445","2019/20 SW03 (KW29)","A15..15",NA,3,2019
"446","2019/20 SW04 (KW30)","A15..15",NA,4,2019
"447","2019/20 SW05 (KW31)","A15..15",NA,5,2019
"448","2019/20 SW06 (KW32)","A15..15",NA,6,2019
"449","2019/20 SW07 (KW33)","A15..15",NA,7,2019
"450","2019/20 SW08 (KW34)","A15..15",NA,8,2019
"451","2019/20 SW09 (KW35)","A15..15",NA,9,2019
