"stratum","value","week","year"
"A00..00",2,1,2024
"A00..00",1,2,2024
"A00..00",1,3,2024
"A00..00",NA,4,2024
"A00..00",1,5,2024
"A00..00",2,6,2024
"A00..00",4,7,2024
"A00..00",NA,8,2024
"A00..00",1,9,2024
"A00..00",1,10,2024
"A00..00",1,11,2024
"A00..00",6,12,2024
"A00..00",2,13,2024
"A00..00",1,14,2024
"A00..00",2,15,2024
"A00..00",NA,16,2024
"A00..00",3,17,2024
"A00..00",4,18,2024
"A00..00",1,19,2024
"A00..00",2,20,2024
"A00..00",NA,21,2024
"A00..00",1,22,2024
"A00..00",3,23,2024
"A01..01",2,1,2024
"A01..01",NA,2,2024
"A01..01",NA,3,2024
"A01..01",2,4,2024
"A01..01",1,5,2024
"A01..01",3,6,2024
"A01..01",3,7,2024
"A01..01",2,8,2024
"A01..01",3,9,2024
"A01..01",3,10,2024
"A01..01",4,11,2024
"A01..01",4,12,2024
"A01..01",3,13,2024
"A01..01",4,14,2024
"A01..01",2,15,2024
"A01..01",NA,16,2024
"A01..01",2,17,2024
"A01..01",NA,18,2024
"A01..01",1,19,2024
"A01..01",1,20,2024
"A01..01",2,21,2024
"A01..01",2,22,2024
"A01..01",NA,23,2024
"A02..02",1,1,2024
"A02..02",NA,2,2024
"A02..02",NA,3,2024
"A02..02",2,4,2024
"A02..02",NA,5,2024
"A02..02",2,6,2024
"A02..02",2,7,2024
"A02..02",2,8,2024
"A02..02",1,9,2024
"A02..02",2,10,2024
"A02..02",NA,11,2024
"A02..02",1,12,2024
"A02..02",1,13,2024
"A02..02",1,14,2024
"A02..02",2,15,2024
"A02..02",2,16,2024
"A02..02",1,17,2024
"A02..02",5,18,2024
"A02..02",NA,19,2024
"A02..02",NA,20,2024
"A02..02",1,21,2024
"A02..02",1,22,2024
"A02..02",1,23,2024
"A03..03",NA,1,2024
"A03..03",1,2,2024
"A03..03",1,3,2024
"A03..03",1,4,2024
"A03..03",NA,5,2024
"A03..03",NA,6,2024
"A03..03",1,7,2024
"A03..03",1,8,2024
"A03..03",1,9,2024
"A03..03",3,10,2024
"A03..03",2,11,2024
"A03..03",2,12,2024
"A03..03",2,13,2024
"A03..03",NA,14,2024
"A03..03",1,15,2024
"A03..03",1,16,2024
"A03..03",2,17,2024
"A03..03",NA,18,2024
"A03..03",2,19,2024
"A03..03",2,20,2024
"A03..03",NA,21,2024
"A03..03",NA,22,2024
"A03..03",2,23,2024
"A04..04",NA,1,2024
"A04..04",1,2,2024
"A04..04",NA,3,2024
"A04..04",NA,4,2024
"A04..04",NA,5,2024
"A04..04",4,6,2024
"A04..04",2,7,2024
"A04..04",1,8,2024
"A04..04",1,9,2024
"A04..04",1,10,2024
"A04..04",2,11,2024
"A04..04",1,12,2024
"A04..04",NA,13,2024
"A04..04",2,14,2024
"A04..04",1,15,2024
"A04..04",NA,16,2024
"A04..04",1,17,2024
"A04..04",NA,18,2024
"A04..04",3,19,2024
"A04..04",1,20,2024
"A04..04",1,21,2024
"A04..04",NA,22,2024
"A04..04",NA,23,2024
"A05..05",NA,1,2024
"A05..05",NA,2,2024
"A05..05",2,3,2024
"A05..05",NA,4,2024
"A05..05",NA,5,2024
"A05..05",1,6,2024
"A05..05",NA,7,2024
"A05..05",1,8,2024
"A05..05",NA,9,2024
"A05..05",1,10,2024
"A05..05",2,11,2024
"A05..05",NA,12,2024
"A05..05",1,13,2024
"A05..05",1,14,2024
"A05..05",NA,15,2024
"A05..05",NA,16,2024
"A05..05",1,17,2024
"A05..05",NA,18,2024
"A05..05",NA,19,2024
"A05..05",NA,20,2024
"A05..05",NA,21,2024
"A05..05",NA,22,2024
"A05..05",NA,23,2024
"A06..06",1,1,2024
"A06..06",1,2,2024
"A06..06",NA,3,2024
"A06..06",1,4,2024
"A06..06",1,5,2024
"A06..06",2,6,2024
"A06..06",3,7,2024
"A06..06",NA,8,2024
"A06..06",NA,9,2024
"A06..06",2,10,2024
"A06..06",2,11,2024
"A06..06",NA,12,2024
"A06..06",NA,13,2024
"A06..06",1,14,2024
"A06..06",NA,15,2024
"A06..06",1,16,2024
"A06..06",NA,17,2024
"A06..06",NA,18,2024
"A06..06",2,19,2024
"A06..06",2,20,2024
"A06..06",1,21,2024
"A06..06",NA,22,2024
"A06..06",NA,23,2024
"A07..07",NA,1,2024
"A07..07",1,2,2024
"A07..07",NA,3,2024
"A07..07",NA,4,2024
"A07..07",NA,5,2024
"A07..07",NA,6,2024
"A07..07",1,7,2024
"A07..07",NA,8,2024
"A07..07",NA,9,2024
"A07..07",1,10,2024
"A07..07",NA,11,2024
"A07..07",NA,12,2024
"A07..07",1,13,2024
"A07..07",NA,14,2024
"A07..07",1,15,2024
"A07..07",NA,16,2024
"A07..07",NA,17,2024
