"","time_string","state","value","week","season"
"35","2020/21 SW10 (KW36)","Baden.WÃ.rttemberg",NA,10,2020
"36","2020/21 SW11 (KW37)","Baden.WÃ.rttemberg",NA,11,2020
"37","2020/21 SW12 (KW38)","Baden.WÃ.rttemberg",NA,12,2020
"38","2020/21 SW13 (KW39)","Baden.WÃ.rttemberg",NA,13,2020
"39","2020/21 SW14 (KW40)","Baden.WÃ.rttemberg",NA,14,2020
"40","2020/21 SW15 (KW41)","Baden.WÃ.rttemberg",NA,15,2020
"41","2020/21 SW16 (KW42)","Baden.WÃ.rttemberg",NA,16,2020
"42","2020/21 SW17 (KW43)","Baden.WÃ.rttemberg",NA,17,2020
"43","2020/21 SW18 (KW44)","Baden.WÃ.rttemberg",NA,18,2020
"44","2020/21 SW19 (KW45)","Baden.WÃ.rttemberg",NA,19,2020
"45","2020/21 SW20 (KW46)","Baden.WÃ.rttemberg",1,20,2020
"46","2020/21 SW21 (KW47)","Baden.WÃ.rttemberg",NA,21,2020
"47","2020/21 SW22 (KW48)","Baden.WÃ.rttemberg",1,22,2020
"48","2020/21 SW23 (KW49)","Baden.WÃ.rttemberg",NA,23,2020
"49","2020/21 SW24 (KW50)","Baden.WÃ.rttemberg",1,24,2020
"50","2020/21 SW25 (KW51)","Baden.WÃ.rttemberg",2,25,2020
"51","2020/21 SW26 (KW52)","Baden.WÃ.rttemberg",NA,26,2020
"52","2020/21 SW27 (KW53)","Baden.WÃ.rttemberg",1,27,2020
"53","2019/20 SW27 (KW01)","Bayern",NA,27,2019
"54","2019/20 SW28 (KW02)","Bayern",NA,28,2019
"55","2019/20 SW29 (KW03)","Bayern",NA,29,2019
"56","2019/20 SW30 (KW04)","Bayern",NA,30,2019
"57","2019/20 SW31 (KW05)","Bayern",NA,31,2019
"58","2019/20 SW32 (KW06)","Bayern",NA,32,2019
"59","2019/20 SW33 (KW07)","Bayern",NA,33,2019
"60","2019/20 SW34 (KW08)","Bayern",NA,34,2019
"61","2019/20 SW35 (KW09)","Bayern",NA,35,2019
"62","2019/20 SW36 (KW10)","Bayern",NA,36,2019
"63","2019/20 SW37 (KW11)","Bayern",NA,37,2019
"64","2019/20 SW38 (KW12)","Bayern",NA,38,2019
"65","2019/20 SW39 (KW13)","Bayern",NA,39,2019
"66","2019/20 SW40 (KW14)","Bayern",NA,40,2019
"67","2019/20 SW41 (KW15)","Bayern",NA,41,2019
"68","2019/20 SW42 (KW16)","Bayern",NA,42,2019
"69","2019/20 SW43 (KW17)","Bayern",NA,43,2019
"70","2019/20 SW44 (KW18)","Bayern",NA,44,2019
"71","2019/20 SW45 (KW19)","Bayern",NA,45,2019
"72","2019/20 SW46 (KW20)","Bayern",NA,46,2019
"73","2019/20 SW47 (KW21)","Bayern",NA,47,2019
"74","2019/20 SW48 (KW22)","Bayern",NA,48,2019
"75","2019/20 SW50 (KW24)","Bayern",NA,50,2019
"76","2019/20 SW51 (KW25)","Bayern",NA,51,2019
"77","2019/20 SW52 (KW26)","Bayern",NA,52,2019
"78","2020/21 SW01 (KW27)","Bayern",NA,1,2020
"79","2020/21 SW02 (KW28)","Bayern",NA,2,2020
"80","2020/21 SW03 (KW29)","Bayern",NA,3,2020
"81","2020/21 SW04 (KW30)","Bayern",NA,4,2020
"82","2020/21 SW05 (KW31)","Bayern",NA,5,2020
"83","2020/21 SW06 (KW32)","Bayern",NA,6,2020
"84","2020/21 SW07 (KW33)","Bayern",NA,7,2020
"85","2020/21 SW08 (KW34)","Bayern",NA,8,2020
"86","2020/21 SW09 (KW35)","Bayern",NA,9,2020
"87","2020/21 SW10 (KW36)","Bayern",NA,10,2020
"88","2020/21 SW11 (KW37)","Bayern",NA,11,2020
"89","2020/21 SW12 (KW38)","Bayern",NA,12,2020
"90","2020/21 SW13 (KW39)","Bayern",NA,13,2020
"91","2020/21 SW14 (KW40)","Bayern",NA,14,2020
"92","2020/21 SW15 (KW41)","Bayern",1,15,2020
"93","2020/21 SW16 (KW42)","Bayern",1,16,2020
"94","2020/21 SW17 (KW43)","Bayern",NA,17,2020
"95","2020/21 SW18 (KW44)","Bayern",1,18,2020
"96","2020/21 SW19 (KW45)","Bayern",1,19,2020
"97","2020/21 SW20 (KW46)","Bayern",NA,20,2020
"98","2020/21 SW21 (KW47)","Bayern",NA,21,2020
"99","2020/21 SW22 (KW48)","Bayern",2,22,2020
"100","2020/21 SW23 (KW49)","Bayern",2,23,2020
"101","2020/21 SW24 (KW50)","Bayern",NA,24,2020
"102","2020/21 SW25 (KW51)","Bayern",1,25,2020
"103","2020/21 SW26 (KW52)","Bayern",NA,26,2020
"104","2020/21 SW27 (KW53)","Bayern",NA,27,2020
"105","2019/20 SW27 (KW01)","Berlin",NA,27,2019
"106","2019/20 SW28 (KW02)","Berlin",NA,28,2019
"107","2019/20 SW29 (KW03)","Berlin",NA,29,2019
"108","2019/20 SW30 (KW04)","Berlin",NA,30,2019
"109","2019/20 SW31 (KW05)","Berlin",NA,31,2019
"110","2019/20 SW32 (KW06)","Berlin",NA,32,2019
"111","2019/20 SW33 (KW07)","Berlin",NA,33,2019
"112","2019/20 SW34 (KW08)","Berlin",NA,34,2019
"113","2019/20 SW35 (KW09)","Berlin",NA,35,2019
"114","2019/20 SW36 (KW10)","Berlin",NA,36,2019
"115","2019/20 SW37 (KW11)","Berlin",NA,37,2019
"116","2019/20 SW38 (KW12)","Berlin",NA,38,2019
"117","2019/20 SW39 (KW13)","Berlin",NA,39,2019
"118","2019/20 SW40 (KW14)","Berlin",NA,40,2019
"119","2019/20 SW41 (KW15)","Berlin",NA,41,2019
"120","2019/20 SW42 (KW16)","Berlin",NA,42,2019
"121","2019/20 SW43 (KW17)","Berlin",NA,43,2019
"122","2019/20 SW44 (KW18)","Berlin",NA,44,2019
"123","2019/20 SW45 (KW19)","Berlin",NA,45,2019
"124","2019/20 SW46 (KW20)","Berlin",NA,46,2019
"125","2019/20 SW47 (KW21)","Berlin",NA,47,2019
"126","2019/20 SW48 (KW22)","Berlin",NA,48,2019
"127","2019/20 SW50 (KW24)","Berlin",NA,50,2019
"128","2019/20 SW51 (KW25)","Berlin",NA,51,2019
"129","2019/20 SW52 (KW26)","Berlin",NA,52,2019
"130","2020/21 SW01 (KW27)","Berlin",NA,1,2020
"131","2020/21 SW02 (KW28)","Berlin",NA,2,2020
"132","2020/21 SW03 (KW29)","Berlin",NA,3,2020
"133","2020/21 SW04 (KW30)","Berlin",NA,4,2020
"134","2020/21 SW05 (KW31)","Berlin",NA,5,2020
"135","2020/21 SW06 (KW32)","Berlin",NA,6,2020
"136","2020/21 SW07 (KW33)","Berlin",NA,7,2020
"137","2020/21 SW08 (KW34)","Berlin",NA,8,2020
"138","2020/21 SW09 (KW35)","Berlin",NA,9,2020
"139","2020/21 SW10 (KW36)","Berlin",NA,10,2020
"140","2020/21 SW11 (KW37)","Berlin",NA,11,2020
"141","2020/21 SW12 (KW38)","Berlin",NA,12,2020
"142","2020/21 SW13 (KW39)","Berlin",NA,13,2020
"143","2020/21 SW14 (KW40)","Berlin",NA,14,2020
"144","2020/21 SW15 (KW41)","Berlin",NA,15,2020
"145","2020/21 SW16 (KW42)","Berlin",NA,16,2020
"146","2020/21 SW17 (KW43)","Berlin",NA,17,2020
"147","2020/21 SW18 (KW44)","Berlin",2,18,2020
"148","2020/21 SW19 (KW45)","Berlin",NA,19,2020
"149","2020/21 SW20 (KW46)","Berlin",NA,20,2020
"150","2020/21 SW21 (KW47)","Berlin",1,21,2020
"151","2020/21 SW22 (KW48)","Berlin",NA,22,2020
"152","2020/21 SW23 (KW49)","Berlin",1,23,2020
"153","2020/21 SW24 (KW50)","Berlin",NA,24,2020
"154","2020/21 SW25 (KW51)","Berlin",1,25,2020
"155","2020/21 SW26 (KW52)","Berlin",NA,26,2020
"156","2020/21 SW27 (KW53)","Berlin",NA,27,2020
"157","2019/20 SW27 (KW01)","Brandenburg",8,27,2019
"158","2019/20 SW28 (KW02)","Brandenburg",8,28,2019
"159","2019/20 SW29 (KW03)","Brandenburg",1,29,2019
"160","2019/20 SW30 (KW04)","Brandenburg",2,30,2019
"161","2019/20 SW31 (KW05)","Brandenburg",3,31,2019
"162","2019/20 SW32 (KW06)","Brandenburg",5,32,2019
"163","2019/20 SW33 (KW07)","Brandenburg",6,33,2019
"164","2019/20 SW34 (KW08)","Brandenburg",4,34,2019
"165","2019/20 SW35 (KW09)","Brandenburg",6,35,2019
"166","2019/20 SW36 (KW10)","Brandenburg",3,36,2019
"167","2019/20 SW37 (KW11)","Brandenburg",2,37,2019
"168","2019/20 SW38 (KW12)","Brandenburg",4,38,2019
"169","2019/20 SW39 (KW13)","Brandenburg",3,39,2019
"170","2019/20 SW40 (KW14)","Brandenburg",1,40,2019
"171","2019/20 SW41 (KW15)","Brandenburg",3,41,2019
"172","2019/20 SW42 (KW16)","Brandenburg",1,42,2019
"173","2019/20 SW43 (KW17)","Brandenburg",1,43,2019
"174","2019/20 SW44 (KW18)","Brandenburg",2,44,2019
"175","2019/20 SW45 (KW19)","Brandenburg",1,45,2019
"176","2019/20 SW46 (KW20)","Brandenburg",1,46,2019
"177","2019/20 SW47 (KW21)","Brandenburg",1,47,2019
"178","2019/20 SW48 (KW22)","Brandenburg",NA,48,2019
"179","2019/20 SW50 (KW24)","Brandenburg",2,50,2019
"180","2019/20 SW51 (KW25)","Brandenburg",NA,51,2019
"181","2019/20 SW52 (KW26)","Brandenburg",1,52,2019
"182","2020/21 SW01 (KW27)","Brandenburg",2,1,2020
"183","2020/21 SW02 (KW28)","Brandenburg",1,2,2020
"184","2020/21 SW03 (KW29)","Brandenburg",2,3,2020
"185","2020/21 SW04 (KW30)","Brandenburg",4,4,2020
"186","2020/21 SW05 (KW31)","Brandenburg",3,5,2020
"187","2020/21 SW06 (KW32)","Brandenburg",1,6,2020
"188","2020/21 SW07 (KW33)","Brandenburg",NA,7,2020
"189","2020/21 SW08 (KW34)","Brandenburg",2,8,2020
"190","2020/21 SW09 (KW35)","Brandenburg",NA,9,2020
"191","2020/21 SW10 (KW36)","Brandenburg",1,10,2020
"192","2020/21 SW11 (KW37)","Brandenburg",NA,11,2020
"193","2020/21 SW12 (KW38)","Brandenburg",2,12,2020
"194","2020/21 SW13 (KW39)","Brandenburg",1,13,2020
"195","2020/21 SW14 (KW40)","Brandenburg",NA,14,2020
"196","2020/21 SW15 (KW41)","Brandenburg",2,15,2020
"197","2020/21 SW16 (KW42)","Brandenburg",2,16,2020
"198","2020/21 SW17 (KW43)","Brandenburg",NA,17,2020
"199","2020/21 SW18 (KW44)","Brandenburg",1,18,2020
"200","2020/21 SW19 (KW45)","Brandenburg",1,19,2020
"201","2020/21 SW20 (KW46)","Brandenburg",1,20,2020
"202","2020/21 SW21 (KW47)","Brandenburg",1,21,2020
"203","2020/21 SW22 (KW48)","Brandenburg",1,22,2020
"204","2020/21 SW23 (KW49)","Brandenburg",NA,23,2020
"205","2020/21 SW24 (KW50)","Brandenburg",3,24,2020
"206","2020/21 SW25 (KW51)","Brandenburg",4,25,2020
"207","2020/21 SW26 (KW52)","Brandenburg",1,26,2020
"208","2020/21 SW27 (KW53)","Brandenburg",1,27,2020
"209","2019/20 SW27 (KW01)","Bremen",NA,27,2019
"210","2019/20 SW28 (KW02)","Bremen",NA,28,2019
"211","2019/20 SW29 (KW03)","Bremen",NA,29,2019
"212","2019/20 SW30 (KW04)","Bremen",NA,30,2019
"213","2019/20 SW31 (KW05)","Bremen",NA,31,2019
"214","2019/20 SW32 (KW06)","Bremen",NA,32,2019
"215","2019/20 SW33 (KW07)","Bremen",NA,33,2019
"216","2019/20 SW34 (KW08)","Bremen",NA,34,2019
"217","2019/20 SW35 (KW09)","Bremen",NA,35,2019
"218","2019/20 SW36 (KW10)","Bremen",NA,36,2019
"219","2019/20 SW37 (KW11)","Bremen",NA,37,2019
"220","2019/20 SW38 (KW12)","Bremen",NA,38,2019
"221","2019/20 SW39 (KW13)","Bremen",NA,39,2019
"222","2019/20 SW40 (KW14)","Bremen",NA,40,2019
"223","2019/20 SW41 (KW15)","Bremen",NA,41,2019
"224","2019/20 SW42 (KW16)","Bremen",NA,42,2019
"225","2019/20 SW43 (KW17)","Bremen",NA,43,2019
"226","2019/20 SW44 (KW18)","Bremen",NA,44,2019
"227","2019/20 SW45 (KW19)","Bremen",NA,45,2019
"228","2019/20 SW46 (KW20)","Bremen",NA,46,2019
"229","2019/20 SW47 (KW21)","Bremen",NA,47,2019
"230","2019/20 SW48 (KW22)","Bremen",NA,48,2019
"231","2019/20 SW50 (KW24)","Bremen",NA,50,2019
"232","2019/20 SW51 (KW25)","Bremen",NA,51,2019
"233","2019/20 SW52 (KW26)","Bremen",NA,52,2019
"234","2020/21 SW01 (KW27)","Bremen",NA,1,2020
"235","2020/21 SW02 (KW28)","Bremen",NA,2,2020
"236","2020/21 SW03 (KW29)","Bremen",NA,3,2020
"237","2020/21 SW04 (KW30)","Bremen",NA,4,2020
"238","2020/21 SW05 (KW31)","Bremen",NA,5,2020
"239","2020/21 SW06 (KW32)","Bremen",NA,6,2020
"240","2020/21 SW07 (KW33)","Bremen",NA,7,2020
"241","2020/21 SW08 (KW34)","Bremen",NA,8,2020
"242","2020/21 SW09 (KW35)","Bremen",NA,9,2020
"243","2020/21 SW10 (KW36)","Bremen",NA,10,2020
"244","2020/21 SW11 (KW37)","Bremen",NA,11,2020
"245","2020/21 SW12 (KW38)","Bremen",NA,12,2020
"246","2020/21 SW13 (KW39)","Bremen",NA,13,2020
"247","2020/21 SW14 (KW40)","Bremen",NA,14,2020
"248","2020/21 SW15 (KW41)","Bremen",1,15,2020
"249","2020/21 SW16 (KW42)","Bremen",1,16,2020
"250","2020/21 SW17 (KW43)","Bremen",NA,17,2020
"251","2020/21 SW18 (KW44)","Bremen",NA,18,2020
"252","2020/21 SW19 (KW45)","Bremen",NA,19,2020
"253","2020/21 SW20 (KW46)","Bremen",NA,20,2020
"254","2020/21 SW21 (KW47)","Bremen",NA,21,2020
"255","2020/21 SW22 (KW48)","Bremen",NA,22,2020
"256","2020/21 SW23 (KW49)","Bremen",1,23,2020
"257","2020/21 SW24 (KW50)","Bremen",NA,24,2020
"258","2020/21 SW25 (KW51)","Bremen",NA,25,2020
"259","2020/21 SW26 (KW52)","Bremen",NA,26,2020
"260","2020/21 SW27 (KW53)","Bremen",NA,27,2020
"261","2019/20 SW27 (KW01)","Mecklenburg.Vorpommern",4,27,2019
"262","2019/20 SW28 (KW02)","Mecklenburg.Vorpommern",NA,28,2019
"263","2019/20 SW29 (KW03)","Mecklenburg.Vorpommern",2,29,2019
"264","2019/20 SW30 (KW04)","Mecklenburg.Vorpommern",3,30,2019
"265","2019/20 SW31 (KW05)","Mecklenburg.Vorpommern",3,31,2019
"266","2019/20 SW32 (KW06)","Mecklenburg.Vorpommern",6,32,2019
"267","2019/20 SW33 (KW07)","Mecklenburg.Vorpommern",2,33,2019
"268","2019/20 SW34 (KW08)","Mecklenburg.Vorpommern",2,34,2019
"269","2019/20 SW35 (KW09)","Mecklenburg.Vorpommern",4,35,2019
"270","2019/20 SW36 (KW10)","Mecklenburg.Vorpommern",4,36,2019
"271","2019/20 SW37 (KW11)","Mecklenburg.Vorpommern",5,37,2019
"272","2019/20 SW38 (KW12)","Mecklenburg.Vorpommern",2,38,2019
"273","2019/20 SW39 (KW13)","Mecklenburg.Vorpommern",2,39,2019
"274","2019/20 SW40 (KW14)","Mecklenburg.Vorpommern",3,40,2019
"275","2019/20 SW41 (KW15)","Mecklenburg.Vorpommern",4,41,2019
"276","2019/20 SW42 (KW16)","Mecklenburg.Vorpommern",1,42,2019
"277","2019/20 SW43 (KW17)","Mecklenburg.Vorpommern",NA,43,2019
"278","2019/20 SW44 (KW18)","Mecklenburg.Vorpommern",2,44,2019
"279","2019/20 SW45 (KW19)","Mecklenburg.Vorpommern",NA,45,2019
"280","2019/20 SW46 (KW20)","Mecklenburg.Vorpommern",1,46,2019
"281","2019/20 SW47 (KW21)","Mecklenburg.Vorpommern",1,47,2019
"282","2019/20 SW48 (KW22)","Mecklenburg.Vorpommern",NA,48,2019
"283","2019/20 SW50 (KW24)","Mecklenburg.Vorpommern",2,50,2019
"284","2019/20 SW51 (KW25)","Mecklenburg.Vorpommern",NA,51,2019
"285","2019/20 SW52 (KW26)","Mecklenburg.Vorpommern",1,52,2019
"286","2020/21 SW01 (KW27)","Mecklenburg.Vorpommern",NA,1,2020
"287","2020/21 SW02 (KW28)","Mecklenburg.Vorpommern",NA,2,2020
"288","2020/21 SW03 (KW29)","Mecklenburg.Vorpommern",NA,3,2020
"289","2020/21 SW04 (KW30)","Mecklenburg.Vorpommern",NA,4,2020
"290","2020/21 SW05 (KW31)","Mecklenburg.Vorpommern",1,5,2020
"291","2020/21 SW06 (KW32)","Mecklenburg.Vorpommern",NA,6,2020
"292","2020/21 SW07 (KW33)","Mecklenburg.Vorpommern",3,7,2020
"293","2020/21 SW08 (KW34)","Mecklenburg.Vorpommern",3,8,2020
"294","2020/21 SW09 (KW35)","Mecklenburg.Vorpommern",1,9,2020
"295","2020/21 SW10 (KW36)","Mecklenburg.Vorpommern",2,10,2020
"296","2020/21 SW11 (KW37)","Mecklenburg.Vorpommern",2,11,2020
"297","2020/21 SW12 (KW38)","Mecklenburg.Vorpommern",1,12,2020
"298","2020/21 SW13 (KW39)","Mecklenburg.Vorpommern",1,13,2020
"299","2020/21 SW14 (KW40)","Mecklenburg.Vorpommern",1,14,2020
"300","2020/21 SW15 (KW41)","Mecklenburg.Vorpommern",NA,15,2020
"301","2020/21 SW16 (KW42)","Mecklenburg.Vorpommern",NA,16,2020
"302","2020/21 SW17 (KW43)","Mecklenburg.Vorpommern",NA,17,2020
"303","2020/21 SW18 (KW44)","Mecklenburg.Vorpommern",4,18,2020
"304","2020/21 SW19 (KW45)","Mecklenburg.Vorpommern",1,19,2020
"305","2020/21 SW20 (KW46)","Mecklenburg.Vorpommern",NA,20,2020
"306","2020/21 SW21 (KW47)","Mecklenburg.Vorpommern",NA,21,2020
"307","2020/21 SW22 (KW48)","Mecklenburg.Vorpommern",NA,22,2020
"308","2020/21 SW23 (KW49)","Mecklenburg.Vorpommern",1,23,2020
"309","2020/21 SW24 (KW50)","Mecklenburg.Vorpommern",2,24,2020
"310","2020/21 SW25 (KW51)","Mecklenburg.Vorpommern",1,25,2020
"311","2020/21 SW26 (KW52)","Mecklenburg.Vorpommern",NA,26,2020
"312","2020/21 SW27 (KW53)","Mecklenburg.Vorpommern",NA,27,2020
"313","2019/20 SW27 (KW01)","Niedersachsen",NA,27,2019
"314","2019/20 SW28 (KW02)","Niedersachsen",NA,28,2019
"315","2019/20 SW29 (KW03)","Niedersachsen",NA,29,2019
"316","2019/20 SW30 (KW04)","Niedersachsen",NA,30,2019
"317","2019/20 SW31 (KW05)","Niedersachsen",NA,31,2019
"318","2019/20 SW32 (KW06)","Niedersachsen",NA,32,2019
"319","2019/20 SW33 (KW07)","Niedersachsen",NA,33,2019
"320","2019/20 SW34 (KW08)","Niedersachsen",NA,34,2019
"321","2019/20 SW35 (KW09)","Niedersachsen",NA,35,2019
"322","2019/20 SW36 (KW10)","Niedersachsen",NA,36,2019
"323","2019/20 SW37 (KW11)","Niedersachsen",NA,37,2019
"324","2019/20 SW38 (KW12)","Niedersachsen",NA,38,2019
"325","2019/20 SW39 (KW13)","Niedersachsen",NA,39,2019
"326","2019/20 SW40 (KW14)","Niedersachsen",NA,40,2019
"327","2019/20 SW41 (KW15)","Niedersachsen",NA,41,2019
"328","2019/20 SW42 (KW16)","Niedersachsen",NA,42,2019
"329","2019/20 SW43 (KW17)","Niedersachsen",NA,43,2019
"330","2019/20 SW44 (KW18)","Niedersachsen",NA,44,2019
"331","2019/20 SW45 (KW19)","Niedersachsen",NA,45,2019
"332","2019/20 SW46 (KW20)","Niedersachsen",NA,46,2019
"333","2019/20 SW47 (KW21)","Niedersachsen",NA,47,2019
"334","2019/20 SW48 (KW22)","Niedersachsen",NA,48,2019
"335","2019/20 SW50 (KW24)","Niedersachsen",NA,50,2019
"336","2019/20 SW51 (KW25)","Niedersachsen",NA,51,2019
"337","2019/20 SW52 (KW26)","Niedersachsen",NA,52,2019
"338","2020/21 SW01 (KW27)","Niedersachsen",NA,1,2020
"339","2020/21 SW02 (KW28)","Niedersachsen",NA,2,2020
"340","2020/21 SW03 (KW29)","Niedersachsen",NA,3,2020
"341","2020/21 SW04 (KW30)","Niedersachsen",NA,4,2020
"342","2020/21 SW05 (KW31)","Niedersachsen",NA,5,2020
"343","2020/21 SW06 (KW32)","Niedersachsen",NA,6,2020
"344","2020/21 SW07 (KW33)","Niedersachsen",NA,7,2020
"345","2020/21 SW08 (KW34)","Niedersachsen",NA,8,2020
"346","2020/21 SW09 (KW35)","Niedersachsen",NA,9,2020
"347","2020/21 SW10 (KW36)","Niedersachsen",NA,10,2020
"348","2020/21 SW11 (KW37)","Niedersachsen",NA,11,2020
"349","2020/21 SW12 (KW38)","Niedersachsen",NA,12,2020
"350","2020/21 SW13 (KW39)","Niedersachsen",NA,13,2020
"351","2020/21 SW14 (KW40)","Niedersachsen",NA,14,2020
"352","2020/21 SW15 (KW41)","Niedersachsen",NA,15,2020
"353","2020/21 SW16 (KW42)","Niedersachsen",NA,16,2020
"354","2020/21 SW17 (KW43)","Niedersachsen",NA,17,2020
"355","2020/21 SW18 (KW44)","Niedersachsen",1,18,2020
"356","2020/21 SW19 (KW45)","Niedersachsen",NA,19,2020
"357","2020/21 SW20 (KW46)","Niedersachsen",NA,20,2020
"358","2020/21 SW21 (KW47)","Niedersachsen",NA,21,2020
"359","2020/21 SW22 (KW48)","Niedersachsen",NA,22,2020
"360","2020/21 SW23 (KW49)","Niedersachsen",2,23,2020
"361","2020/21 SW24 (KW50)","Niedersachsen",NA,24,2020
"362","2020/21 SW25 (KW51)","Niedersachsen",2,25,2020
"363","2020/21 SW26 (KW52)","Niedersachsen",NA,26,2020
"364","2020/21 SW27 (KW53)","Niedersachsen",NA,27,2020
"365","2019/20 SW27 (KW01)","Nordrhein.Westfalen",NA,27,2019
"366","2019/20 SW28 (KW02)","Nordrhein.Westfalen",NA,28,2019
"367","2019/20 SW29 (KW03)","Nordrhein.Westfalen",NA,29,2019
"368","2019/20 SW30 (KW04)","Nordrhein.Westfalen",NA,30,2019
"369","2019/20 SW31 (KW05)","Nordrhein.Westfalen",NA,31,2019
"370","2019/20 SW32 (KW06)","Nordrhein.Westfalen",NA,32,2019
"371","2019/20 SW33 (KW07)","Nordrhein.Westfalen",NA,33,2019
"372","2019/20 SW34 (KW08)","Nordrhein.Westfalen",NA,34,2019
"373","2019/20 SW35 (KW09)","Nordrhein.Westfalen",NA,35,2019
"374","2019/20 SW36 (KW10)","Nordrhein.Westfalen",NA,36,2019
"375","2019/20 SW37 (KW11)","Nordrhein.Westfalen",NA,37,2019
"376","2019/20 SW38 (KW12)","Nordrhein.Westfalen",NA,38,2019
"377","2019/20 SW39 (KW13)","Nordrhein.Westfalen",NA,39,2019
"378","2019/20 SW40 (KW14)","Nordrhein.Westfalen",NA,40,2019
"379","2019/20 SW41 (KW15)","Nordrhein.Westfalen",NA,41,2019
"380","2019/20 SW42 (KW16)","Nordrhein.Westfalen",NA,42,2019
"381","2019/20 SW43 (KW17)","Nordrhein.Westfalen",NA,43,2019
"382","2019/20 SW44 (KW18)","Nordrhein.Westfalen",NA,44,2019
"383","2019/20 SW45 (KW19)","Nordrhein.Westfalen",NA,45,2019
"384","2019/20 SW46 (KW20)","Nordrhein.Westfalen",NA,46,2019
"385","2019/20 SW47 (KW21)","Nordrhein.Westfalen",NA,47,2019
"386","2019/20 SW48 (KW22)","Nordrhein.Westfalen",NA,48,2019
"387","2019/20 SW50 (KW24)","Nordrhein.Westfalen",NA,50,2019
"388","2019/20 SW51 (KW25)","Nordrhein.Westfalen",NA,51,2019
"389","2019/20 SW52 (KW26)","Nordrhein.Westfalen",NA,52,2019
"390","2020/21 SW01 (KW27)","Nordrhein.Westfalen",NA,1,2020
"391","2020/21 SW02 (KW28)","Nordrhein.Westfalen",NA,2,2020
"392","2020/21 SW03 (KW29)","Nordrhein.Westfalen",NA,3,2020
"393","2020/21 SW04 (KW30)","Nordrhein.Westfalen",NA,4,2020
"394","2020/21 SW05 (KW31)","Nordrhein.Westfalen",NA,5,2020
"395","2020/21 SW06 (KW32)","Nordrhein.Westfalen",NA,6,2020
"396","2020/21 SW07 (KW33)","Nordrhein.Westfalen",NA,7,2020
"397","2020/21 SW08 (KW34)","Nordrhein.Westfalen",NA,8,2020
"398","2020/21 SW09 (KW35)","Nordrhein.Westfalen",NA,9,2020
"399","2020/21 SW10 (KW36)","Nordrhein.Westfalen",NA,10,2020
"400","2020/21 SW11 (KW37)","Nordrhein.Westfalen",NA,11,2020
"401","2020/21 SW12 (KW38)","Nordrhein.Westfalen",NA,12,2020
"402","2020/21 SW13 (KW39)","Nordrhein.Westfalen",NA,13,2020
