"stratum","value","week","year"
"A00..00",248,1,2026
"A00..00",195,2,2026
"A00..00",36,3,2026
"A01..01",106,1,2026
"A01..01",76,2,2026
"A01..01",11,3,2026
"A02..02",42,1,2026
"A02..02",30,2,2026
"A02..02",5,3,2026
"A03..03",21,1,2026
"A03..03",19,2,2026
"A03..03",4,3,2026
"A04..04",17,1,2026
"A04..04",16,2,2026
"A04..04",6,3,2026
"A05..05",13,1,2026
"A05..05",12,2,2026
"A05..05",3,3,2026
"A06..06",9,1,2026
"A06..06",11,2,2026
"A06..06",1,3,2026
"A07..07",10,1,2026
"A07..07",7,2,2026
"A07..07",1,3,2026
"A08..08",11,1,2026
"A08..08",11,2,2026
"A08..08",NA,3,2026
"A09..09",5,1,2026
"A09..09",6,2,2026
"A09..09",3,3,2026
"A10..10",9,1,2026
"A10..10",6,2,2026
"A10..10",2,3,2026
"A11..11",6,1,2026
"A11..11",8,2,2026
"A11..11",3,3,2026
"A12..12",8,1,2026
"A12..12",6,2,2026
"A12..12",1,3,2026
"A13..13",6,1,2026
"A13..13",5,2,2026
"A13..13",1,3,2026
"A14..14",7,1,2026
"A14..14",8,2,2026
"A14..14",1,3,2026
"A15..15",8,1,2026
"A15..15",15,2,2026
"A15..15",1,3,2026
"A16..16",11,1,2026
"A16..16",4,2,2026
"A16..16",NA,3,2026
"A17..17",4,1,2026
"A17..17",20,2,2026
"A17..17",4,3,2026
"A18..18",13,1,2026
"A18..18",16,2,2026
"A18..18",6,3,2026
"A19..19",9,1,2026
"A19..19",21,2,2026
"A19..19",NA,3,2026
"A20..20",8,1,2026
"A20..20",20,2,2026
"A20..20",1,3,2026
"A21..21",14,1,2026
"A21..21",21,2,2026
"A21..21",2,3,2026
"A22..22",13,1,2026
"A22..22",15,2,2026
"A22..22",4,3,2026
"A23..23",10,1,2026
"A23..23",32,2,2026
"A23..23",3,3,2026
"A24..24",9,1,2026
"A24..24",19,2,2026
"A24..24",10,3,2026
"A25..25",20,1,2026
"A25..25",26,2,2026
"A25..25",1,3,2026
"A26..26",20,1,2026
"A26..26",35,2,2026
"A26..26",2,3,2026
"A27..27",19,1,2026
"A27..27",29,2,2026
"A27..27",4,3,2026
"A28..28",20,1,2026
"A28..28",27,2,2026
"A28..28",6,3,2026
"A29..29",17,1,2026
"A29..29",24,2,2026
"A29..29",4,3,2026
"A30..30",17,1,2026
"A30..30",29,2,2026
"A30..30",5,3,2026
"A31..31",17,1,2026
"A31..31",34,2,2026
"A31..31",3,3,2026
"A32..32",16,1,2026
"A32..32",15,2,2026
"A32..32",4,3,2026
"A33..33",19,1,2026
"A33..33",32,2,2026
"A33..33",3,3,2026
"A34..34",18,1,2026
"A34..34",25,2,2026
"A34..34",2,3,2026
"A35..35",29,1,2026
"A35..35",22,2,2026
"A35..35",3,3,2026
"A36..36",30,1,2026
"A36..36",30,2,2026
"A36..36",7,3,2026
"A37..37",28,1,2026
"A37..37",41,2,2026
"A37..37",5,3,2026
"A38..38",22,1,2026
"A38..38",22,2,2026
"A38..38",3,3,2026
"A39..39",19,1,2026
"A39..39",24,2,2026
"A39..39",2,3,2026
"A40..40",25,1,2026
"A40..40",25,2,2026
"A40..40",2,3,2026
"A41..41",23,1,2026
"A41..41",25,2,2026
"A41..41",9,3,2026
"A42..42",24,1,2026
"A42..42",24,2,2026
"A42..42",2,3,2026
"A43..43",14,1,2026
"A43..43",25,2,2026
"A43..43",2,3,2026
"A44..44",22,1,2026
"A44..44",31,2,2026
"A44..44",4,3,2026
"A45..45",24,1,2026
"A45..45",24,2,2026
"A45..45",6,3,2026
"A46..46",23,1,2026
"A46..46",33,2,2026
"A46..46",5,3,2026
"A47..47",17,1,2026
"A47..47",39,2,2026
"A47..47",2,3,2026
"A48..48",19,1,2026
"A48..48",21,2,2026
"A48..48",7,3,2026
"A49..49",22,1,2026
"A49..49",34,2,2026
"A49..49",2,3,2026
"A50..50",17,1,2026
"A50..50",37,2,2026
"A50..50",4,3,2026
"A51..51",20,1,2026
"A51..51",45,2,2026
"A51..51",7,3,2026
"A52..52",23,1,2026
"A52..52",27,2,2026
"A52..52",7,3,2026
"A53..53",29,1,2026
"A53..53",43,2,2026
"A53..53",11,3,2026
"A54..54",29,1,2026
"A54..54",38,2,2026
"A54..54",5,3,2026
"A55..55",29,1,2026
"A55..55",38,2,2026
"A55..55",8,3,2026
"A56..56",38,1,2026
"A56..56",48,2,2026
"A56..56",10,3,2026
"A57..57",44,1,2026
"A57..57",63,2,2026
"A57..57",4,3,2026
"A58..58",30,1,2026
"A58..58",57,2,2026
"A58..58",5,3,2026
"A59..59",49,1,2026
"A59..59",54,2,2026
"A59..59",17,3,2026
"A60..60",41,1,2026
"A60..60",61,2,2026
"A60..60",12,3,2026
"A61..61",46,1,2026
"A61..61",61,2,2026
"A61..61",11,3,2026
"A62..62",43,1,2026
"A62..62",77,2,2026
"A62..62",10,3,2026
"A63..63",46,1,2026
"A63..63",63,2,2026
"A63..63",11,3,2026
"A64..64",54,1,2026
"A64..64",67,2,2026
"A64..64",10,3,2026
"A65..65",51,1,2026
"A65..65",75,2,2026
"A65..65",11,3,2026
"A66..66",60,1,2026
"A66..66",71,2,2026
"A66..66",13,3,2026
"A67..67",57,1,2026
"A67..67",62,2,2026
"A67..67",8,3,2026
"A68..68",63,1,2026
"A68..68",93,2,2026
"A68..68",12,3,2026
"A69..69",86,1,2026
"A69..69",74,2,2026
"A69..69",18,3,2026
"A70..70",84,1,2026
"A70..70",71,2,2026
"A70..70",8,3,2026
"A71..71",73,1,2026
"A71..71",74,2,2026
"A71..71",15,3,2026
"A72..72",76,1,2026
"A72..72",70,2,2026
"A72..72",15,3,2026
"A73..73",72,1,2026
"A73..73",92,2,2026
"A73..73",12,3,2026
"A74..74",83,1,2026
"A74..74",92,2,2026
"A74..74",19,3,2026
"A75..75",91,1,2026
"A75..75",111,2,2026
"A75..75",12,3,2026
"A76..76",84,1,2026
"A76..76",121,2,2026
"A76..76",16,3,2026
"A77..77",95,1,2026
"A77..77",85,2,2026
"A77..77",20,3,2026
"A78..78",101,1,2026
"A78..78",108,2,2026
"A78..78",14,3,2026
"A79..79",95,1,2026
"A79..79",78,2,2026
"A79..79",20,3,2026
"A80.",1696,1,2026
"A80.",1705,2,2026
"A80.",288,3,2026
"Unbekannt",6,1,2026
"Unbekannt",13,2,2026
"Unbekannt",6,3,2026
"A00..00",143,1,2025
"A00..00",101,2,2025
"A00..00",86,3,2025
"A00..00",87,4,2025
"A00..00",58,5,2025
"A00..00",78,6,2025
"A00..00",64,7,2025
"A00..00",46,8,2025
"A00..00",55,9,2025
"A00..00",21,10,2025
"A00..00",39,11,2025
"A00..00",31,12,2025
"A00..00",33,13,2025
"A00..00",21,14,2025
"A00..00",31,15,2025
"A00..00",30,16,2025
"A00..00",23,17,2025
"A00..00",20,18,2025
"A00..00",22,19,2025
"A00..00",22,20,2025
"A00..00",35,21,2025
"A00..00",49,22,2025
"A00..00",50,23,2025
"A00..00",42,24,2025
"A00..00",44,25,2025
"A00..00",34,26,2025
"A00..00",49,27,2025
"A00..00",53,28,2025
"A00..00",51,29,2025
"A00..00",56,30,2025
"A00..00",57,31,2025
"A00..00",74,32,2025
"A00..00",111,33,2025
"A00..00",114,34,2025
"A00..00",158,35,2025
"A00..00",207,36,2025
"A00..00",186,37,2025
"A00..00",204,38,2025
"A00..00",202,39,2025
"A00..00",207,40,2025
"A00..00",280,41,2025
"A00..00",263,42,2025
"A00..00",264,43,2025
"A00..00",238,44,2025
"A00..00",245,45,2025
"A00..00",244,46,2025
"A00..00",295,47,2025
"A00..00",311,48,2025
"A00..00",402,49,2025
"A00..00",469,50,2025
"A00..00",399,51,2025
"A00..00",216,52,2025
"A01..01",24,1,2025
"A01..01",27,2,2025
"A01..01",24,3,2025
"A01..01",35,4,2025
"A01..01",25,5,2025
"A01..01",28,6,2025
"A01..01",17,7,2025
"A01..01",13,8,2025
"A01..01",15,9,2025
"A01..01",11,10,2025
"A01..01",6,11,2025
"A01..01",8,12,2025
"A01..01",9,13,2025
"A01..01",9,14,2025
"A01..01",9,15,2025
"A01..01",4,16,2025
"A01..01",5,17,2025
