"stratum","value","week","year"
"A00..00",131,1,2025
"A01..01",22,1,2025
"A02..02",7,1,2025
"A03..03",8,1,2025
"A04..04",7,1,2025
"A05..05",5,1,2025
"A06..06",2,1,2025
"A07..07",3,1,2025
"A08..08",1,1,2025
"A09..09",2,1,2025
"A10..10",2,1,2025
"A11..11",3,1,2025
"A12..12",1,1,2025
"A13..13",2,1,2025
"A14..14",2,1,2025
"A15..15",5,1,2025
"A16..16",2,1,2025
"A17..17",8,1,2025
"A18..18",5,1,2025
"A19..19",14,1,2025
"A20..20",8,1,2025
"A21..21",5,1,2025
"A22..22",4,1,2025
"A23..23",5,1,2025
"A24..24",8,1,2025
"A25..25",12,1,2025
"A26..26",13,1,2025
"A27..27",15,1,2025
"A28..28",19,1,2025
"A29..29",13,1,2025
"A30..30",17,1,2025
"A31..31",15,1,2025
"A32..32",12,1,2025
"A33..33",16,1,2025
"A34..34",15,1,2025
"A35..35",23,1,2025
"A36..36",26,1,2025
"A37..37",14,1,2025
"A38..38",19,1,2025
"A39..39",18,1,2025
"A40..40",17,1,2025
"A41..41",10,1,2025
"A42..42",13,1,2025
"A43..43",19,1,2025
"A44..44",14,1,2025
"A45..45",14,1,2025
"A46..46",18,1,2025
"A47..47",14,1,2025
"A48..48",24,1,2025
"A49..49",14,1,2025
"A50..50",24,1,2025
"A51..51",25,1,2025
"A52..52",20,1,2025
"A53..53",30,1,2025
"A54..54",37,1,2025
"A55..55",27,1,2025
"A56..56",43,1,2025
"A57..57",37,1,2025
"A58..58",42,1,2025
"A59..59",37,1,2025
"A60..60",45,1,2025
"A61..61",54,1,2025
"A62..62",64,1,2025
"A63..63",50,1,2025
"A64..64",46,1,2025
"A65..65",59,1,2025
"A66..66",47,1,2025
"A67..67",56,1,2025
"A68..68",56,1,2025
"A69..69",53,1,2025
"A70..70",80,1,2025
"A71..71",77,1,2025
"A72..72",75,1,2025
"A73..73",87,1,2025
"A74..74",83,1,2025
"A75..75",94,1,2025
"A76..76",76,1,2025
"A77..77",91,1,2025
"A78..78",88,1,2025
"A79..79",82,1,2025
"A80.",1657,1,2025
"Unbekannt",5,1,2025
"A00..00",517,1,2024
"A00..00",362,2,2024
"A00..00",235,3,2024
"A00..00",202,4,2024
"A00..00",171,5,2024
"A00..00",117,6,2024
"A00..00",91,7,2024
"A00..00",70,8,2024
"A00..00",52,9,2024
"A00..00",40,10,2024
"A00..00",30,11,2024
"A00..00",31,12,2024
"A00..00",18,13,2024
