"stratum","value","week","year"
"A00..00",113,1,2023
"A00..00",57,2,2023
"A00..00",49,3,2023
"A00..00",58,4,2023
"A00..00",26,5,2023
"A00..00",30,6,2023
"A00..00",19,7,2023
"A00..00",19,8,2023
"A00..00",16,9,2023
"A00..00",12,10,2023
"A00..00",6,11,2023
"A00..00",14,12,2023
"A00..00",7,13,2023
"A00..00",4,14,2023
"A00..00",3,15,2023
"A00..00",1,16,2023
"A00..00",NA,17,2023
"A00..00",NA,18,2023
"A00..00",NA,19,2023
"A00..00",1,20,2023
"A00..00",NA,21,2023
"A00..00",NA,22,2023
"A00..00",NA,23,2023
"A00..00",NA,24,2023
"A00..00",NA,25,2023
"A00..00",NA,26,2023
"A00..00",NA,27,2023
"A00..00",NA,28,2023
"A00..00",NA,29,2023
"A00..00",NA,30,2023
"A00..00",NA,31,2023
"A00..00",NA,32,2023
"A00..00",NA,33,2023
"A00..00",NA,34,2023
"A00..00",NA,35,2023
"A00..00",NA,36,2023
"A01..01",30,1,2023
"A01..01",33,2,2023
"A01..01",19,3,2023
"A01..01",20,4,2023
"A01..01",17,5,2023
"A01..01",16,6,2023
"A01..01",15,7,2023
"A01..01",7,8,2023
"A01..01",9,9,2023
"A01..01",14,10,2023
"A01..01",NA,11,2023
"A01..01",2,12,2023
"A01..01",1,13,2023
"A01..01",2,14,2023
"A01..01",1,15,2023
"A01..01",1,16,2023
"A01..01",NA,17,2023
"A01..01",NA,18,2023
"A01..01",NA,19,2023
"A01..01",NA,20,2023
"A01..01",NA,21,2023
"A01..01",1,22,2023
"A01..01",NA,23,2023
"A01..01",NA,24,2023
"A01..01",1,25,2023
"A01..01",NA,26,2023
"A01..01",1,27,2023
"A01..01",NA,28,2023
"A01..01",1,29,2023
"A01..01",NA,30,2023
"A01..01",NA,31,2023
"A01..01",NA,32,2023
"A01..01",NA,33,2023
"A01..01",NA,34,2023
"A01..01",1,35,2023
"A01..01",NA,36,2023
"A02..02",15,1,2023
"A02..02",14,2,2023
"A02..02",17,3,2023
"A02..02",19,4,2023
"A02..02",12,5,2023
"A02..02",12,6,2023
"A02..02",3,7,2023
"A02..02",5,8,2023
"A02..02",6,9,2023
"A02..02",3,10,2023
"A02..02",NA,11,2023
"A02..02",1,12,2023
"A02..02",1,13,2023
"A02..02",2,14,2023
"A02..02",NA,15,2023
"A02..02",NA,16,2023
"A02..02",1,17,2023
"A02..02",NA,18,2023
"A02..02",1,19,2023
"A02..02",NA,20,2023
"A02..02",NA,21,2023
"A02..02",NA,22,2023
"A02..02",NA,23,2023
"A02..02",NA,24,2023
"A02..02",NA,25,2023
"A02..02",NA,26,2023
"A02..02",NA,27,2023
"A02..02",NA,28,2023
"A02..02",NA,29,2023
"A02..02",NA,30,2023
"A02..02",NA,31,2023
"A02..02",NA,32,2023
"A02..02",NA,33,2023
"A02..02",NA,34,2023
"A02..02",NA,35,2023
"A02..02",1,36,2023
"A03..03",11,1,2023
"A03..03",13,2,2023
"A03..03",15,3,2023
"A03..03",7,4,2023
"A03..03",7,5,2023
"A03..03",7,6,2023
"A03..03",3,7,2023
"A03..03",4,8,2023
"A03..03",6,9,2023
"A03..03",3,10,2023
"A03..03",1,11,2023
"A03..03",3,12,2023
"A03..03",NA,13,2023
"A03..03",NA,14,2023
"A03..03",1,15,2023
"A03..03",NA,16,2023
"A03..03",NA,17,2023
"A03..03",NA,18,2023
"A03..03",NA,19,2023
"A03..03",1,20,2023
"A03..03",1,21,2023
"A03..03",NA,22,2023
"A03..03",NA,23,2023
"A03..03",NA,24,2023
"A03..03",NA,25,2023
"A03..03",NA,26,2023
"A03..03",NA,27,2023
"A03..03",NA,28,2023
"A03..03",NA,29,2023
"A03..03",NA,30,2023
"A03..03",NA,31,2023
"A03..03",NA,32,2023
"A03..03",NA,33,2023
"A03..03",NA,34,2023
"A03..03",NA,35,2023
"A03..03",NA,36,2023
"A04..04",10,1,2023
"A04..04",5,2,2023
"A04..04",4,3,2023
"A04..04",7,4,2023
"A04..04",11,5,2023
"A04..04",7,6,2023
"A04..04",3,7,2023
"A04..04",2,8,2023
"A04..04",2,9,2023
"A04..04",NA,10,2023
"A04..04",1,11,2023
"A04..04",1,12,2023
"A04..04",NA,13,2023
"A04..04",1,14,2023
"A04..04",NA,15,2023
"A04..04",NA,16,2023
"A04..04",NA,17,2023
"A04..04",NA,18,2023
"A04..04",NA,19,2023
"A04..04",1,20,2023
"A04..04",NA,21,2023
"A04..04",NA,22,2023
"A04..04",NA,23,2023
"A04..04",NA,24,2023
"A04..04",NA,25,2023
"A04..04",NA,26,2023
"A04..04",1,27,2023
"A04..04",NA,28,2023
"A04..04",NA,29,2023
"A04..04",NA,30,2023
"A04..04",NA,31,2023
"A04..04",NA,32,2023
"A04..04",NA,33,2023
"A04..04",NA,34,2023
"A04..04",NA,35,2023
"A04..04",NA,36,2023
"A05..05",9,1,2023
"A05..05",5,2,2023
"A05..05",3,3,2023
"A05..05",4,4,2023
"A05..05",6,5,2023
"A05..05",2,6,2023
"A05..05",2,7,2023
"A05..05",2,8,2023
"A05..05",3,9,2023
"A05..05",1,10,2023
"A05..05",4,11,2023
"A05..05",1,12,2023
"A05..05",NA,13,2023
