"","time_string","state","value","week","season"
"84","2019/20 SW20 (KW46)","A01..01",1,20,2019
"85","2019/20 SW21 (KW47)","A01..01",1,21,2019
"86","2019/20 SW22 (KW48)","A01..01",NA,22,2019
"87","2019/20 SW23 (KW49)","A01..01",2,23,2019
"88","2019/20 SW24 (KW50)","A01..01",7,24,2019
"89","2019/20 SW25 (KW51)","A01..01",5,25,2019
"90","2019/20 SW26 (KW52)","A01..01",5,26,2019
"91","2018/19 SW27 (KW01)","A02..02",12,27,2018
"92","2018/19 SW28 (KW02)","A02..02",12,28,2018
"93","2018/19 SW29 (KW03)","A02..02",45,29,2018
"94","2018/19 SW30 (KW04)","A02..02",59,30,2018
"95","2018/19 SW31 (KW05)","A02..02",63,31,2018
"96","2018/19 SW32 (KW06)","A02..02",116,32,2018
"97","2018/19 SW33 (KW07)","A02..02",130,33,2018
"98","2018/19 SW34 (KW08)","A02..02",93,34,2018
"99","2018/19 SW35 (KW09)","A02..02",54,35,2018
"100","2018/19 SW36 (KW10)","A02..02",59,36,2018
"101","2018/19 SW37 (KW11)","A02..02",45,37,2018
"102","2018/19 SW38 (KW12)","A02..02",31,38,2018
"103","2018/19 SW39 (KW13)","A02..02",12,39,2018
"104","2018/19 SW40 (KW14)","A02..02",13,40,2018
"105","2018/19 SW41 (KW15)","A02..02",8,41,2018
"106","2018/19 SW42 (KW16)","A02..02",1,42,2018
"107","2018/19 SW43 (KW17)","A02..02",1,43,2018
"108","2018/19 SW44 (KW18)","A02..02",NA,44,2018
"109","2018/19 SW45 (KW19)","A02..02",NA,45,2018
"110","2018/19 SW46 (KW20)","A02..02",NA,46,2018
"111","2018/19 SW47 (KW21)","A02..02",NA,47,2018
"112","2018/19 SW48 (KW22)","A02..02",1,48,2018
"113","2018/19 SW49 (KW23)","A02..02",NA,49,2018
"114","2018/19 SW50 (KW24)","A02..02",NA,50,2018
"115","2019/20 SW02 (KW28)","A02..02",NA,2,2019
"116","2019/20 SW03 (KW29)","A02..02",NA,3,2019
"117","2019/20 SW04 (KW30)","A02..02",NA,4,2019
"118","2019/20 SW08 (KW34)","A02..02",NA,8,2019
"119","2019/20 SW10 (KW36)","A02..02",NA,10,2019
"120","2019/20 SW11 (KW37)","A02..02",NA,11,2019
"121","2019/20 SW12 (KW38)","A02..02",NA,12,2019
"122","2019/20 SW13 (KW39)","A02..02",NA,13,2019
"123","2019/20 SW14 (KW40)","A02..02",NA,14,2019
"124","2019/20 SW15 (KW41)","A02..02",NA,15,2019
"125","2019/20 SW16 (KW42)","A02..02",NA,16,2019
"126","2019/20 SW17 (KW43)","A02..02",NA,17,2019
"127","2019/20 SW18 (KW44)","A02..02",NA,18,2019
"128","2019/20 SW19 (KW45)","A02..02",1,19,2019
"129","2019/20 SW20 (KW46)","A02..02",NA,20,2019
"130","2019/20 SW21 (KW47)","A02..02",NA,21,2019
"131","2019/20 SW22 (KW48)","A02..02",3,22,2019
"132","2019/20 SW23 (KW49)","A02..02",1,23,2019
"133","2019/20 SW24 (KW50)","A02..02",3,24,2019
"134","2019/20 SW25 (KW51)","A02..02",8,25,2019
"135","2019/20 SW26 (KW52)","A02..02",3,26,2019
"136","2018/19 SW27 (KW01)","A03..03",2,27,2018
"137","2018/19 SW28 (KW02)","A03..03",3,28,2018
"138","2018/19 SW29 (KW03)","A03..03",15,29,2018
"139","2018/19 SW30 (KW04)","A03..03",20,30,2018
"140","2018/19 SW31 (KW05)","A03..03",23,31,2018
"141","2018/19 SW32 (KW06)","A03..03",41,32,2018
"142","2018/19 SW33 (KW07)","A03..03",50,33,2018
"143","2018/19 SW34 (KW08)","A03..03",43,34,2018
"144","2018/19 SW35 (KW09)","A03..03",28,35,2018
"145","2018/19 SW36 (KW10)","A03..03",17,36,2018
"146","2018/19 SW37 (KW11)","A03..03",27,37,2018
"147","2018/19 SW38 (KW12)","A03..03",15,38,2018
"148","2018/19 SW39 (KW13)","A03..03",12,39,2018
"149","2018/19 SW40 (KW14)","A03..03",12,40,2018
"150","2018/19 SW41 (KW15)","A03..03",2,41,2018
"151","2018/19 SW42 (KW16)","A03..03",2,42,2018
"152","2018/19 SW43 (KW17)","A03..03",NA,43,2018
"153","2018/19 SW44 (KW18)","A03..03",NA,44,2018
"154","2018/19 SW45 (KW19)","A03..03",NA,45,2018
"155","2018/19 SW46 (KW20)","A03..03",NA,46,2018
"156","2018/19 SW47 (KW21)","A03..03",NA,47,2018
"157","2018/19 SW48 (KW22)","A03..03",NA,48,2018
"158","2018/19 SW49 (KW23)","A03..03",NA,49,2018
"159","2018/19 SW50 (KW24)","A03..03",NA,50,2018
"160","2019/20 SW02 (KW28)","A03..03",NA,2,2019
"161","2019/20 SW03 (KW29)","A03..03",NA,3,2019
"162","2019/20 SW04 (KW30)","A03..03",NA,4,2019
"163","2019/20 SW08 (KW34)","A03..03",NA,8,2019
"164","2019/20 SW10 (KW36)","A03..03",NA,10,2019
"165","2019/20 SW11 (KW37)","A03..03",NA,11,2019
"166","2019/20 SW12 (KW38)","A03..03",NA,12,2019
"167","2019/20 SW13 (KW39)","A03..03",NA,13,2019
"168","2019/20 SW14 (KW40)","A03..03",NA,14,2019
"169","2019/20 SW15 (KW41)","A03..03",NA,15,2019
"170","2019/20 SW16 (KW42)","A03..03",NA,16,2019
"171","2019/20 SW17 (KW43)","A03..03",NA,17,2019
"172","2019/20 SW18 (KW44)","A03..03",NA,18,2019
"173","2019/20 SW19 (KW45)","A03..03",NA,19,2019
"174","2019/20 SW20 (KW46)","A03..03",NA,20,2019
"175","2019/20 SW21 (KW47)","A03..03",NA,21,2019
"176","2019/20 SW22 (KW48)","A03..03",1,22,2019
"177","2019/20 SW23 (KW49)","A03..03",NA,23,2019
"178","2019/20 SW24 (KW50)","A03..03",1,24,2019
"179","2019/20 SW25 (KW51)","A03..03",NA,25,2019
"180","2019/20 SW26 (KW52)","A03..03",NA,26,2019
"181","2018/19 SW27 (KW01)","A04..04",1,27,2018
"182","2018/19 SW28 (KW02)","A04..04",1,28,2018
"183","2018/19 SW29 (KW03)","A04..04",10,29,2018
"184","2018/19 SW30 (KW04)","A04..04",11,30,2018
"185","2018/19 SW31 (KW05)","A04..04",17,31,2018
"186","2018/19 SW32 (KW06)","A04..04",26,32,2018
"187","2018/19 SW33 (KW07)","A04..04",18,33,2018
"188","2018/19 SW34 (KW08)","A04..04",26,34,2018
"189","2018/19 SW35 (KW09)","A04..04",14,35,2018
"190","2018/19 SW36 (KW10)","A04..04",16,36,2018
"191","2018/19 SW37 (KW11)","A04..04",18,37,2018
"192","2018/19 SW38 (KW12)","A04..04",5,38,2018
"193","2018/19 SW39 (KW13)","A04..04",5,39,2018
"194","2018/19 SW40 (KW14)","A04..04",NA,40,2018
"195","2018/19 SW41 (KW15)","A04..04",1,41,2018
"196","2018/19 SW42 (KW16)","A04..04",NA,42,2018
"197","2018/19 SW43 (KW17)","A04..04",NA,43,2018
"198","2018/19 SW44 (KW18)","A04..04",NA,44,2018
"199","2018/19 SW45 (KW19)","A04..04",1,45,2018
"200","2018/19 SW46 (KW20)","A04..04",NA,46,2018
"201","2018/19 SW47 (KW21)","A04..04",NA,47,2018
"202","2018/19 SW48 (KW22)","A04..04",NA,48,2018
"203","2018/19 SW49 (KW23)","A04..04",NA,49,2018
"204","2018/19 SW50 (KW24)","A04..04",NA,50,2018
"205","2019/20 SW02 (KW28)","A04..04",NA,2,2019
"206","2019/20 SW03 (KW29)","A04..04",NA,3,2019
"207","2019/20 SW04 (KW30)","A04..04",NA,4,2019
"208","2019/20 SW08 (KW34)","A04..04",NA,8,2019
"209","2019/20 SW10 (KW36)","A04..04",NA,10,2019
"210","2019/20 SW11 (KW37)","A04..04",NA,11,2019
"211","2019/20 SW12 (KW38)","A04..04",NA,12,2019
"212","2019/20 SW13 (KW39)","A04..04",NA,13,2019
"213","2019/20 SW14 (KW40)","A04..04",NA,14,2019
"214","2019/20 SW15 (KW41)","A04..04",NA,15,2019
"215","2019/20 SW16 (KW42)","A04..04",NA,16,2019
"216","2019/20 SW17 (KW43)","A04..04",NA,17,2019
"217","2019/20 SW18 (KW44)","A04..04",NA,18,2019
"218","2019/20 SW19 (KW45)","A04..04",NA,19,2019
"219","2019/20 SW20 (KW46)","A04..04",NA,20,2019
"220","2019/20 SW21 (KW47)","A04..04",NA,21,2019
"221","2019/20 SW22 (KW48)","A04..04",NA,22,2019
"222","2019/20 SW23 (KW49)","A04..04",1,23,2019
"223","2019/20 SW24 (KW50)","A04..04",1,24,2019
"224","2019/20 SW25 (KW51)","A04..04",NA,25,2019
"225","2019/20 SW26 (KW52)","A04..04",NA,26,2019
"226","2018/19 SW27 (KW01)","A05..05",NA,27,2018
"227","2018/19 SW28 (KW02)","A05..05",2,28,2018
"228","2018/19 SW29 (KW03)","A05..05",1,29,2018
"229","2018/19 SW30 (KW04)","A05..05",7,30,2018
"230","2018/19 SW31 (KW05)","A05..05",13,31,2018
"231","2018/19 SW32 (KW06)","A05..05",9,32,2018
"232","2018/19 SW33 (KW07)","A05..05",10,33,2018
"233","2018/19 SW34 (KW08)","A05..05",12,34,2018
"234","2018/19 SW35 (KW09)","A05..05",5,35,2018
"235","2018/19 SW36 (KW10)","A05..05",9,36,2018
"236","2018/19 SW37 (KW11)","A05..05",12,37,2018
"237","2018/19 SW38 (KW12)","A05..05",3,38,2018
"238","2018/19 SW39 (KW13)","A05..05",1,39,2018
"239","2018/19 SW40 (KW14)","A05..05",1,40,2018
"240","2018/19 SW41 (KW15)","A05..05",NA,41,2018
"241","2018/19 SW42 (KW16)","A05..05",NA,42,2018
"242","2018/19 SW43 (KW17)","A05..05",NA,43,2018
"243","2018/19 SW44 (KW18)","A05..05",NA,44,2018
"244","2018/19 SW45 (KW19)","A05..05",NA,45,2018
"245","2018/19 SW46 (KW20)","A05..05",NA,46,2018
"246","2018/19 SW47 (KW21)","A05..05",NA,47,2018
"247","2018/19 SW48 (KW22)","A05..05",NA,48,2018
"248","2018/19 SW49 (KW23)","A05..05",NA,49,2018
"249","2018/19 SW50 (KW24)","A05..05",NA,50,2018
"250","2019/20 SW02 (KW28)","A05..05",NA,2,2019
"251","2019/20 SW03 (KW29)","A05..05",NA,3,2019
"252","2019/20 SW04 (KW30)","A05..05",NA,4,2019
"253","2019/20 SW08 (KW34)","A05..05",NA,8,2019
"254","2019/20 SW10 (KW36)","A05..05",NA,10,2019
"255","2019/20 SW11 (KW37)","A05..05",NA,11,2019
"256","2019/20 SW12 (KW38)","A05..05",NA,12,2019
"257","2019/20 SW13 (KW39)","A05..05",NA,13,2019
"258","2019/20 SW14 (KW40)","A05..05",NA,14,2019
"259","2019/20 SW15 (KW41)","A05..05",NA,15,2019
"260","2019/20 SW16 (KW42)","A05..05",NA,16,2019
"261","2019/20 SW17 (KW43)","A05..05",NA,17,2019
"262","2019/20 SW18 (KW44)","A05..05",NA,18,2019
"263","2019/20 SW19 (KW45)","A05..05",NA,19,2019
"264","2019/20 SW20 (KW46)","A05..05",NA,20,2019
"265","2019/20 SW21 (KW47)","A05..05",NA,21,2019
"266","2019/20 SW22 (KW48)","A05..05",NA,22,2019
"267","2019/20 SW23 (KW49)","A05..05",NA,23,2019
"268","2019/20 SW24 (KW50)","A05..05",NA,24,2019
"269","2019/20 SW25 (KW51)","A05..05",NA,25,2019
"270","2019/20 SW26 (KW52)","A05..05",NA,26,2019
"271","2018/19 SW27 (KW01)","A06..06",NA,27,2018
"272","2018/19 SW28 (KW02)","A06..06",NA,28,2018
"273","2018/19 SW29 (KW03)","A06..06",5,29,2018
"274","2018/19 SW30 (KW04)","A06..06",2,30,2018
"275","2018/19 SW31 (KW05)","A06..06",3,31,2018
"276","2018/19 SW32 (KW06)","A06..06",6,32,2018
"277","2018/19 SW33 (KW07)","A06..06",5,33,2018
"278","2018/19 SW34 (KW08)","A06..06",5,34,2018
"279","2018/19 SW35 (KW09)","A06..06",6,35,2018
"280","2018/19 SW36 (KW10)","A06..06",7,36,2018
"281","2018/19 SW37 (KW11)","A06..06",10,37,2018
"282","2018/19 SW38 (KW12)","A06..06",4,38,2018
"283","2018/19 SW39 (KW13)","A06..06",1,39,2018
"284","2018/19 SW40 (KW14)","A06..06",NA,40,2018
"285","2018/19 SW41 (KW15)","A06..06",1,41,2018
"286","2018/19 SW42 (KW16)","A06..06",1,42,2018
"287","2018/19 SW43 (KW17)","A06..06",NA,43,2018
"288","2018/19 SW44 (KW18)","A06..06",NA,44,2018
"289","2018/19 SW45 (KW19)","A06..06",NA,45,2018
"290","2018/19 SW46 (KW20)","A06..06",NA,46,2018
"291","2018/19 SW47 (KW21)","A06..06",NA,47,2018
"292","2018/19 SW48 (KW22)","A06..06",NA,48,2018
"293","2018/19 SW49 (KW23)","A06..06",NA,49,2018
"294","2018/19 SW50 (KW24)","A06..06",NA,50,2018
"295","2019/20 SW02 (KW28)","A06..06",NA,2,2019
"296","2019/20 SW03 (KW29)","A06..06",NA,3,2019
"297","2019/20 SW04 (KW30)","A06..06",NA,4,2019
"298","2019/20 SW08 (KW34)","A06..06",NA,8,2019
"299","2019/20 SW10 (KW36)","A06..06",NA,10,2019
"300","2019/20 SW11 (KW37)","A06..06",NA,11,2019
"301","2019/20 SW12 (KW38)","A06..06",NA,12,2019
"302","2019/20 SW13 (KW39)","A06..06",NA,13,2019
"303","2019/20 SW14 (KW40)","A06..06",NA,14,2019
"304","2019/20 SW15 (KW41)","A06..06",NA,15,2019
"305","2019/20 SW16 (KW42)","A06..06",NA,16,2019
"306","2019/20 SW17 (KW43)","A06..06",NA,17,2019
"307","2019/20 SW18 (KW44)","A06..06",NA,18,2019
"308","2019/20 SW19 (KW45)","A06..06",NA,19,2019
"309","2019/20 SW20 (KW46)","A06..06",NA,20,2019
"310","2019/20 SW21 (KW47)","A06..06",NA,21,2019
"311","2019/20 SW22 (KW48)","A06..06",NA,22,2019
"312","2019/20 SW23 (KW49)","A06..06",NA,23,2019
"313","2019/20 SW24 (KW50)","A06..06",NA,24,2019
"314","2019/20 SW25 (KW51)","A06..06",NA,25,2019
"315","2019/20 SW26 (KW52)","A06..06",NA,26,2019
"316","2018/19 SW27 (KW01)","A07..07",NA,27,2018
"317","2018/19 SW28 (KW02)","A07..07",NA,28,2018
"318","2018/19 SW29 (KW03)","A07..07",2,29,2018
"319","2018/19 SW30 (KW04)","A07..07",1,30,2018
"320","2018/19 SW31 (KW05)","A07..07",7,31,2018
"321","2018/19 SW32 (KW06)","A07..07",3,32,2018
"322","2018/19 SW33 (KW07)","A07..07",3,33,2018
"323","2018/19 SW34 (KW08)","A07..07",4,34,2018
"324","2018/19 SW35 (KW09)","A07..07",4,35,2018
"325","2018/19 SW36 (KW10)","A07..07",2,36,2018
"326","2018/19 SW37 (KW11)","A07..07",3,37,2018
"327","2018/19 SW38 (KW12)","A07..07",2,38,2018
"328","2018/19 SW39 (KW13)","A07..07",NA,39,2018
"329","2018/19 SW40 (KW14)","A07..07",2,40,2018
"330","2018/19 SW41 (KW15)","A07..07",1,41,2018
"331","2018/19 SW42 (KW16)","A07..07",NA,42,2018
"332","2018/19 SW43 (KW17)","A07..07",NA,43,2018
"333","2018/19 SW44 (KW18)","A07..07",NA,44,2018
"334","2018/19 SW45 (KW19)","A07..07",NA,45,2018
"335","2018/19 SW46 (KW20)","A07..07",NA,46,2018
"336","2018/19 SW47 (KW21)","A07..07",NA,47,2018
"337","2018/19 SW48 (KW22)","A07..07",NA,48,2018
"338","2018/19 SW49 (KW23)","A07..07",NA,49,2018
"339","2018/19 SW50 (KW24)","A07..07",NA,50,2018
"340","2019/20 SW02 (KW28)","A07..07",NA,2,2019
"341","2019/20 SW03 (KW29)","A07..07",NA,3,2019
"342","2019/20 SW04 (KW30)","A07..07",NA,4,2019
"343","2019/20 SW08 (KW34)","A07..07",NA,8,2019
"344","2019/20 SW10 (KW36)","A07..07",NA,10,2019
"345","2019/20 SW11 (KW37)","A07..07",NA,11,2019
"346","2019/20 SW12 (KW38)","A07..07",NA,12,2019
"347","2019/20 SW13 (KW39)","A07..07",NA,13,2019
"348","2019/20 SW14 (KW40)","A07..07",NA,14,2019
"349","2019/20 SW15 (KW41)","A07..07",NA,15,2019
"350","2019/20 SW16 (KW42)","A07..07",NA,16,2019
"351","2019/20 SW17 (KW43)","A07..07",NA,17,2019
"352","2019/20 SW18 (KW44)","A07..07",NA,18,2019
"353","2019/20 SW19 (KW45)","A07..07",NA,19,2019
"354","2019/20 SW20 (KW46)","A07..07",NA,20,2019
"355","2019/20 SW21 (KW47)","A07..07",NA,21,2019
"356","2019/20 SW22 (KW48)","A07..07",NA,22,2019
"357","2019/20 SW23 (KW49)","A07..07",NA,23,2019
"358","2019/20 SW24 (KW50)","A07..07",NA,24,2019
"359","2019/20 SW25 (KW51)","A07..07",NA,25,2019
"360","2019/20 SW26 (KW52)","A07..07",NA,26,2019
"361","2018/19 SW27 (KW01)","A08..08",1,27,2018
"362","2018/19 SW28 (KW02)","A08..08",NA,28,2018
"363","2018/19 SW29 (KW03)","A08..08",1,29,2018
"364","2018/19 SW30 (KW04)","A08..08",1,30,2018
"365","2018/19 SW31 (KW05)","A08..08",5,31,2018
"366","2018/19 SW32 (KW06)","A08..08",4,32,2018
"367","2018/19 SW33 (KW07)","A08..08",10,33,2018
"368","2018/19 SW34 (KW08)","A08..08",3,34,2018
"369","2018/19 SW35 (KW09)","A08..08",1,35,2018
"370","2018/19 SW36 (KW10)","A08..08",3,36,2018
"371","2018/19 SW37 (KW11)","A08..08",3,37,2018
"372","2018/19 SW38 (KW12)","A08..08",2,38,2018
"373","2018/19 SW39 (KW13)","A08..08",3,39,2018
"374","2018/19 SW40 (KW14)","A08..08",3,40,2018
"375","2018/19 SW41 (KW15)","A08..08",NA,41,2018
"376","2018/19 SW42 (KW16)","A08..08",NA,42,2018
"377","2018/19 SW43 (KW17)","A08..08",1,43,2018
"378","2018/19 SW44 (KW18)","A08..08",NA,44,2018
"379","2018/19 SW45 (KW19)","A08..08",NA,45,2018
"380","2018/19 SW46 (KW20)","A08..08",NA,46,2018
"381","2018/19 SW47 (KW21)","A08..08",NA,47,2018
"382","2018/19 SW48 (KW22)","A08..08",NA,48,2018
"383","2018/19 SW49 (KW23)","A08..08",NA,49,2018
"384","2018/19 SW50 (KW24)","A08..08",NA,50,2018
"385","2019/20 SW02 (KW28)","A08..08",NA,2,2019
"386","2019/20 SW03 (KW29)","A08..08",NA,3,2019
"387","2019/20 SW04 (KW30)","A08..08",NA,4,2019
"388","2019/20 SW08 (KW34)","A08..08",NA,8,2019
"389","2019/20 SW10 (KW36)","A08..08",NA,10,2019
"390","2019/20 SW11 (KW37)","A08..08",NA,11,2019
"391","2019/20 SW12 (KW38)","A08..08",NA,12,2019
"392","2019/20 SW13 (KW39)","A08..08",NA,13,2019
"393","2019/20 SW14 (KW40)","A08..08",NA,14,2019
"394","2019/20 SW15 (KW41)","A08..08",NA,15,2019
"395","2019/20 SW16 (KW42)","A08..08",NA,16,2019
"396","2019/20 SW17 (KW43)","A08..08",NA,17,2019
"397","2019/20 SW18 (KW44)","A08..08",NA,18,2019
"398","2019/20 SW19 (KW45)","A08..08",NA,19,2019
"399","2019/20 SW20 (KW46)","A08..08",NA,20,2019
"400","2019/20 SW21 (KW47)","A08..08",NA,21,2019
"401","2019/20 SW22 (KW48)","A08..08",NA,22,2019
"402","2019/20 SW23 (KW49)","A08..08",NA,23,2019
"403","2019/20 SW24 (KW50)","A08..08",NA,24,2019
"404","2019/20 SW25 (KW51)","A08..08",NA,25,2019
"405","2019/20 SW26 (KW52)","A08..08",NA,26,2019
"406","2018/19 SW27 (KW01)","A09..09",NA,27,2018
"407","2018/19 SW28 (KW02)","A09..09",NA,28,2018
"408","2018/19 SW29 (KW03)","A09..09",NA,29,2018
"409","2018/19 SW30 (KW04)","A09..09",3,30,2018
"410","2018/19 SW31 (KW05)","A09..09",4,31,2018
"411","2018/19 SW32 (KW06)","A09..09",4,32,2018
"412","2018/19 SW33 (KW07)","A09..09",2,33,2018
"413","2018/19 SW34 (KW08)","A09..09",1,34,2018
"414","2018/19 SW35 (KW09)","A09..09",2,35,2018
"415","2018/19 SW36 (KW10)","A09..09",1,36,2018
"416","2018/19 SW37 (KW11)","A09..09",1,37,2018
"417","2018/19 SW38 (KW12)","A09..09",2,38,2018
"418","2018/19 SW39 (KW13)","A09..09",1,39,2018
"419","2018/19 SW40 (KW14)","A09..09",NA,40,2018
"420","2018/19 SW41 (KW15)","A09..09",NA,41,2018
"421","2018/19 SW42 (KW16)","A09..09",1,42,2018
"422","2018/19 SW43 (KW17)","A09..09",NA,43,2018
"423","2018/19 SW44 (KW18)","A09..09",NA,44,2018
"424","2018/19 SW45 (KW19)","A09..09",NA,45,2018
"425","2018/19 SW46 (KW20)","A09..09",NA,46,2018
"426","2018/19 SW47 (KW21)","A09..09",NA,47,2018
"427","2018/19 SW48 (KW22)","A09..09",NA,48,2018
"428","2018/19 SW49 (KW23)","A09..09",NA,49,2018
"429","2018/19 SW50 (KW24)","A09..09",NA,50,2018
"430","2019/20 SW02 (KW28)","A09..09",NA,2,2019
"431","2019/20 SW03 (KW29)","A09..09",NA,3,2019
"432","2019/20 SW04 (KW30)","A09..09",NA,4,2019
"433","2019/20 SW08 (KW34)","A09..09",NA,8,2019
"434","2019/20 SW10 (KW36)","A09..09",NA,10,2019
"435","2019/20 SW11 (KW37)","A09..09",NA,11,2019
"436","2019/20 SW12 (KW38)","A09..09",NA,12,2019
"437","2019/20 SW13 (KW39)","A09..09",NA,13,2019
"438","2019/20 SW14 (KW40)","A09..09",NA,14,2019
"439","2019/20 SW15 (KW41)","A09..09",NA,15,2019
"440","2019/20 SW16 (KW42)","A09..09",NA,16,2019
"441","2019/20 SW17 (KW43)","A09..09",NA,17,2019
"442","2019/20 SW18 (KW44)","A09..09",NA,18,2019
"443","2019/20 SW19 (KW45)","A09..09",NA,19,2019
"444","2019/20 SW20 (KW46)","A09..09",NA,20,2019
"445","2019/20 SW21 (KW47)","A09..09",NA,21,2019
"446","2019/20 SW22 (KW48)","A09..09",NA,22,2019
"447","2019/20 SW23 (KW49)","A09..09",NA,23,2019
"448","2019/20 SW24 (KW50)","A09..09",NA,24,2019
"449","2019/20 SW25 (KW51)","A09..09",1,25,2019
"450","2019/20 SW26 (KW52)","A09..09",NA,26,2019
"451","2018/19 SW27 (KW01)","A10..10",NA,27,2018
"452","2018/19 SW28 (KW02)","A10..10",NA,28,2018
"453","2018/19 SW29 (KW03)","A10..10",NA,29,2018
"454","2018/19 SW30 (KW04)","A10..10",2,30,2018
"455","2018/19 SW31 (KW05)","A10..10",2,31,2018
"456","2018/19 SW32 (KW06)","A10..10",1,32,2018
