"stratum","value","week","year"
"A00..00",68,1,2024
"A00..00",75,2,2024
"A00..00",103,3,2024
"A00..00",117,4,2024
"A00..00",113,5,2024
"A00..00",119,6,2024
"A00..00",113,7,2024
"A00..00",122,8,2024
"A00..00",74,9,2024
"A00..00",84,10,2024
"A00..00",113,11,2024
"A00..00",85,12,2024
"A00..00",70,13,2024
"A00..00",66,14,2024
"A00..00",48,15,2024
"A00..00",61,16,2024
"A00..00",60,17,2024
"A00..00",62,18,2024
"A00..00",56,19,2024
"A00..00",61,20,2024
"A00..00",38,21,2024
"A00..00",31,22,2024
"A00..00",30,23,2024
"A00..00",33,24,2024
"A00..00",26,25,2024
"A00..00",28,26,2024
"A00..00",22,27,2024
"A00..00",23,28,2024
"A00..00",36,29,2024
"A00..00",30,30,2024
"A00..00",29,31,2024
"A00..00",22,32,2024
"A00..00",31,33,2024
"A00..00",35,34,2024
"A00..00",27,35,2024
"A00..00",25,36,2024
"A00..00",38,37,2024
"A00..00",33,38,2024
"A00..00",40,39,2024
"A00..00",33,40,2024
"A00..00",40,41,2024
"A00..00",34,42,2024
"A00..00",42,43,2024
"A00..00",25,44,2024
"A00..00",42,45,2024
"A00..00",46,46,2024
"A00..00",54,47,2024
"A00..00",68,48,2024
"A00..00",61,49,2024
"A00..00",82,50,2024
"A00..00",91,51,2024
"A01..01",110,1,2024
"A01..01",154,2,2024
"A01..01",255,3,2024
"A01..01",261,4,2024
"A01..01",268,5,2024
"A01..01",271,6,2024
"A01..01",237,7,2024
"A01..01",231,8,2024
"A01..01",244,9,2024
"A01..01",205,10,2024
"A01..01",223,11,2024
"A01..01",228,12,2024
"A01..01",151,13,2024
"A01..01",95,14,2024
"A01..01",147,15,2024
"A01..01",120,16,2024
"A01..01",132,17,2024
"A01..01",95,18,2024
"A01..01",77,19,2024
"A01..01",101,20,2024
"A01..01",61,21,2024
"A01..01",78,22,2024
"A01..01",80,23,2024
"A01..01",51,24,2024
"A01..01",49,25,2024
"A01..01",47,26,2024
"A01..01",53,27,2024
"A01..01",49,28,2024
"A01..01",49,29,2024
"A01..01",43,30,2024
"A01..01",46,31,2024
"A01..01",64,32,2024
"A01..01",68,33,2024
"A01..01",62,34,2024
"A01..01",88,35,2024
"A01..01",74,36,2024
"A01..01",69,37,2024
"A01..01",77,38,2024
"A01..01",88,39,2024
"A01..01",71,40,2024
"A01..01",93,41,2024
"A01..01",148,42,2024
"A01..01",131,43,2024
"A01..01",89,44,2024
"A01..01",110,45,2024
"A01..01",136,46,2024
"A01..01",156,47,2024
"A01..01",159,48,2024
"A01..01",158,49,2024
"A01..01",221,50,2024
"A01..01",214,51,2024
"A02..02",53,1,2024
"A02..02",93,2,2024
"A02..02",153,3,2024
"A02..02",161,4,2024
"A02..02",169,5,2024
"A02..02",162,6,2024
"A02..02",145,7,2024
"A02..02",146,8,2024
"A02..02",186,9,2024
"A02..02",156,10,2024
"A02..02",167,11,2024
"A02..02",196,12,2024
"A02..02",98,13,2024
"A02..02",60,14,2024
"A02..02",98,15,2024
"A02..02",78,16,2024
"A02..02",80,17,2024
"A02..02",82,18,2024
"A02..02",52,19,2024
"A02..02",50,20,2024
"A02..02",39,21,2024
"A02..02",43,22,2024
"A02..02",56,23,2024
"A02..02",34,24,2024
"A02..02",49,25,2024
"A02..02",36,26,2024
"A02..02",36,27,2024
"A02..02",45,28,2024
"A02..02",39,29,2024
"A02..02",23,30,2024
"A02..02",32,31,2024
"A02..02",46,32,2024
"A02..02",60,33,2024
"A02..02",41,34,2024
"A02..02",46,35,2024
"A02..02",35,36,2024
"A02..02",53,37,2024
"A02..02",56,38,2024
"A02..02",63,39,2024
"A02..02",42,40,2024
"A02..02",48,41,2024
"A02..02",68,42,2024
"A02..02",87,43,2024
"A02..02",76,44,2024
"A02..02",69,45,2024
"A02..02",87,46,2024
"A02..02",118,47,2024
"A02..02",105,48,2024
"A02..02",95,49,2024
"A02..02",169,50,2024
"A02..02",147,51,2024
"A03..03",23,1,2024
"A03..03",32,2,2024
"A03..03",84,3,2024
"A03..03",100,4,2024
"A03..03",112,5,2024
"A03..03",77,6,2024
"A03..03",82,7,2024
"A03..03",86,8,2024
"A03..03",99,9,2024
"A03..03",75,10,2024
"A03..03",111,11,2024
"A03..03",116,12,2024
"A03..03",51,13,2024
"A03..03",43,14,2024
"A03..03",80,15,2024
"A03..03",49,16,2024
"A03..03",64,17,2024
"A03..03",59,18,2024
"A03..03",41,19,2024
"A03..03",41,20,2024
