"stratum","value","week","year"
"Baden.WÃ.rttemberg",13,1,2021
"Baden.WÃ.rttemberg",14,2,2021
"Baden.WÃ.rttemberg",17,3,2021
"Baden.WÃ.rttemberg",11,4,2021
"Baden.WÃ.rttemberg",14,5,2021
"Baden.WÃ.rttemberg",12,6,2021
"Baden.WÃ.rttemberg",20,7,2021
"Baden.WÃ.rttemberg",20,8,2021
"Baden.WÃ.rttemberg",20,9,2021
"Baden.WÃ.rttemberg",10,10,2021
"Baden.WÃ.rttemberg",72,11,2021
"Baden.WÃ.rttemberg",11,12,2021
"Baden.WÃ.rttemberg",26,13,2021
"Baden.WÃ.rttemberg",19,14,2021
"Baden.WÃ.rttemberg",14,15,2021
"Baden.WÃ.rttemberg",19,16,2021
"Baden.WÃ.rttemberg",34,17,2021
"Baden.WÃ.rttemberg",15,18,2021
"Baden.WÃ.rttemberg",21,19,2021
"Baden.WÃ.rttemberg",11,20,2021
"Baden.WÃ.rttemberg",12,21,2021
"Baden.WÃ.rttemberg",20,22,2021
"Baden.WÃ.rttemberg",21,23,2021
"Baden.WÃ.rttemberg",21,24,2021
"Baden.WÃ.rttemberg",45,25,2021
"Baden.WÃ.rttemberg",33,26,2021
"Baden.WÃ.rttemberg",34,27,2021
"Baden.WÃ.rttemberg",39,28,2021
"Baden.WÃ.rttemberg",28,29,2021
"Baden.WÃ.rttemberg",98,30,2021
"Baden.WÃ.rttemberg",58,31,2021
"Baden.WÃ.rttemberg",39,32,2021
"Baden.WÃ.rttemberg",61,33,2021
"Baden.WÃ.rttemberg",94,34,2021
"Baden.WÃ.rttemberg",126,35,2021
"Baden.WÃ.rttemberg",139,36,2021
"Baden.WÃ.rttemberg",104,37,2021
"Baden.WÃ.rttemberg",112,38,2021
"Baden.WÃ.rttemberg",156,39,2021
"Baden.WÃ.rttemberg",120,40,2021
"Baden.WÃ.rttemberg",206,41,2021
"Baden.WÃ.rttemberg",178,42,2021
"Baden.WÃ.rttemberg",169,43,2021
"Baden.WÃ.rttemberg",134,44,2021
"Baden.WÃ.rttemberg",216,45,2021
"Baden.WÃ.rttemberg",193,46,2021
"Baden.WÃ.rttemberg",148,47,2021
"Baden.WÃ.rttemberg",165,48,2021
"Baden.WÃ.rttemberg",230,49,2021
"Baden.WÃ.rttemberg",258,50,2021
"Baden.WÃ.rttemberg",44,51,2021
"Bayern",11,1,2021
"Bayern",11,2,2021
"Bayern",27,3,2021
"Bayern",20,4,2021
"Bayern",30,5,2021
"Bayern",15,6,2021
"Bayern",9,7,2021
"Bayern",29,8,2021
"Bayern",17,9,2021
"Bayern",9,10,2021
"Bayern",10,11,2021
"Bayern",13,12,2021
"Bayern",9,13,2021
"Bayern",14,14,2021
"Bayern",21,15,2021
"Bayern",17,16,2021
"Bayern",28,17,2021
"Bayern",20,18,2021
"Bayern",18,19,2021
"Bayern",26,20,2021
"Bayern",32,21,2021
"Bayern",18,22,2021
"Bayern",23,23,2021
"Bayern",24,24,2021
"Bayern",61,25,2021
"Bayern",47,26,2021
"Bayern",55,27,2021
"Bayern",48,28,2021
"Bayern",43,29,2021
"Bayern",62,30,2021
"Bayern",52,31,2021
"Bayern",45,32,2021
"Bayern",97,33,2021
"Bayern",89,34,2021
"Bayern",93,35,2021
"Bayern",109,36,2021
"Bayern",162,37,2021
"Bayern",169,38,2021
"Bayern",171,39,2021
"Bayern",299,40,2021
"Bayern",212,41,2021
"Bayern",295,42,2021
"Bayern",283,43,2021
"Bayern",225,44,2021
"Bayern",370,45,2021
"Bayern",315,46,2021
"Bayern",327,47,2021
"Bayern",239,48,2021
"Bayern",300,49,2021
"Bayern",290,50,2021
"Bayern",91,51,2021
"Berlin",4,1,2021
"Berlin",17,2,2021
"Berlin",16,3,2021
"Berlin",8,4,2021
"Berlin",5,5,2021
"Berlin",19,6,2021
"Berlin",5,7,2021
"Berlin",5,8,2021
"Berlin",3,9,2021
"Berlin",5,10,2021
"Berlin",17,11,2021
"Berlin",8,12,2021
"Berlin",8,13,2021
"Berlin",2,14,2021
"Berlin",2,15,2021
"Berlin",2,16,2021
"Berlin",1,17,2021
"Berlin",5,18,2021
"Berlin",18,19,2021
"Berlin",4,20,2021
"Berlin",12,21,2021
"Berlin",24,22,2021
"Berlin",6,23,2021
"Berlin",5,24,2021
"Berlin",31,25,2021
"Berlin",64,26,2021
"Berlin",45,27,2021
"Berlin",38,28,2021
"Berlin",37,29,2021
"Berlin",45,30,2021
"Berlin",37,31,2021
"Berlin",57,32,2021
"Berlin",115,33,2021
"Berlin",66,34,2021
"Berlin",88,35,2021
"Berlin",95,36,2021
"Berlin",76,37,2021
"Berlin",150,38,2021
"Berlin",72,39,2021
"Berlin",146,40,2021
"Berlin",119,41,2021
"Berlin",70,42,2021
"Berlin",56,43,2021
"Berlin",132,44,2021
"Berlin",99,45,2021
"Berlin",177,46,2021
"Berlin",140,47,2021
"Berlin",63,48,2021
"Berlin",93,49,2021
"Berlin",104,50,2021
"Berlin",19,51,2021
"Brandenburg",8,1,2021
"Brandenburg",10,2,2021
"Brandenburg",4,3,2021
"Brandenburg",5,4,2021
"Brandenburg",7,5,2021
"Brandenburg",15,6,2021
"Brandenburg",28,7,2021
"Brandenburg",13,8,2021
"Brandenburg",19,9,2021
"Brandenburg",23,10,2021
"Brandenburg",19,11,2021
"Brandenburg",15,12,2021
"Brandenburg",5,13,2021
"Brandenburg",7,14,2021
"Brandenburg",16,15,2021
"Brandenburg",60,16,2021
"Brandenburg",14,17,2021
"Brandenburg",37,18,2021
"Brandenburg",13,19,2021
"Brandenburg",16,20,2021
"Brandenburg",25,21,2021
"Brandenburg",46,22,2021
"Brandenburg",25,23,2021
"Brandenburg",54,24,2021
"Brandenburg",61,25,2021
"Brandenburg",83,26,2021
"Brandenburg",147,27,2021
"Brandenburg",39,28,2021
"Brandenburg",71,29,2021
"Brandenburg",70,30,2021
"Brandenburg",63,31,2021
"Brandenburg",78,32,2021
"Brandenburg",93,33,2021
"Brandenburg",79,34,2021
"Brandenburg",78,35,2021
"Brandenburg",105,36,2021
"Brandenburg",89,37,2021
