"stratum","value","week","year"
"Baden.WÃ.rttemberg",202,1,2020
"Baden.WÃ.rttemberg",375,2,2020
"Baden.WÃ.rttemberg",618,3,2020
"Baden.WÃ.rttemberg",1167,4,2020
"Baden.WÃ.rttemberg",2515,5,2020
"Baden.WÃ.rttemberg",3124,6,2020
"Baden.WÃ.rttemberg",3008,7,2020
"Baden.WÃ.rttemberg",2972,8,2020
"Baden.WÃ.rttemberg",3238,9,2020
"Baden.WÃ.rttemberg",3261,10,2020
"Baden.WÃ.rttemberg",2157,11,2020
"Baden.WÃ.rttemberg",853,12,2020
"Baden.WÃ.rttemberg",227,13,2020
"Baden.WÃ.rttemberg",77,14,2020
"Baden.WÃ.rttemberg",37,15,2020
"Baden.WÃ.rttemberg",42,16,2020
"Baden.WÃ.rttemberg",17,17,2020
"Baden.WÃ.rttemberg",7,18,2020
"Baden.WÃ.rttemberg",11,19,2020
"Baden.WÃ.rttemberg",2,20,2020
"Baden.WÃ.rttemberg",9,21,2020
"Baden.WÃ.rttemberg",1,22,2020
"Baden.WÃ.rttemberg",3,23,2020
"Baden.WÃ.rttemberg",2,24,2020
"Baden.WÃ.rttemberg",NA,25,2020
"Baden.WÃ.rttemberg",2,26,2020
"Baden.WÃ.rttemberg",1,27,2020
"Baden.WÃ.rttemberg",1,28,2020
"Baden.WÃ.rttemberg",2,29,2020
"Baden.WÃ.rttemberg",NA,30,2020
"Baden.WÃ.rttemberg",1,31,2020
"Baden.WÃ.rttemberg",1,32,2020
"Baden.WÃ.rttemberg",1,33,2020
"Baden.WÃ.rttemberg",NA,34,2020
"Baden.WÃ.rttemberg",NA,35,2020
"Baden.WÃ.rttemberg",NA,36,2020
"Baden.WÃ.rttemberg",NA,37,2020
"Baden.WÃ.rttemberg",2,38,2020
"Baden.WÃ.rttemberg",2,39,2020
"Baden.WÃ.rttemberg",NA,40,2020
"Baden.WÃ.rttemberg",1,41,2020
"Baden.WÃ.rttemberg",2,42,2020
"Baden.WÃ.rttemberg",4,43,2020
"Baden.WÃ.rttemberg",3,44,2020
"Baden.WÃ.rttemberg",2,45,2020
"Baden.WÃ.rttemberg",2,46,2020
"Baden.WÃ.rttemberg",2,47,2020
"Baden.WÃ.rttemberg",3,48,2020
"Baden.WÃ.rttemberg",NA,49,2020
"Baden.WÃ.rttemberg",2,50,2020
"Baden.WÃ.rttemberg",3,51,2020
"Baden.WÃ.rttemberg",3,52,2020
"Baden.WÃ.rttemberg",8,53,2020
"Bayern",284,1,2020
"Bayern",617,2,2020
"Bayern",1241,3,2020
"Bayern",2488,4,2020
"Bayern",5653,5,2020
"Bayern",8284,6,2020
"Bayern",7626,7,2020
"Bayern",7488,8,2020
"Bayern",6767,9,2020
"Bayern",6499,10,2020
"Bayern",4280,11,2020
"Bayern",1953,12,2020
"Bayern",433,13,2020
"Bayern",188,14,2020
"Bayern",181,15,2020
"Bayern",145,16,2020
"Bayern",71,17,2020
"Bayern",76,18,2020
"Bayern",84,19,2020
"Bayern",95,20,2020
"Bayern",81,21,2020
"Bayern",51,22,2020
"Bayern",34,23,2020
"Bayern",40,24,2020
"Bayern",83,25,2020
"Bayern",269,26,2020
"Bayern",NA,27,2020
"Bayern",1,28,2020
"Bayern",NA,29,2020
"Bayern",2,30,2020
"Bayern",2,31,2020
"Bayern",3,32,2020
"Bayern",3,33,2020
"Bayern",2,34,2020
"Bayern",2,35,2020
"Bayern",NA,36,2020
"Bayern",NA,37,2020
"Bayern",NA,38,2020
"Bayern",2,39,2020
"Bayern",1,40,2020
"Bayern",3,41,2020
"Bayern",3,42,2020
"Bayern",3,43,2020
"Bayern",5,44,2020
"Bayern",3,45,2020
"Bayern",1,46,2020
"Bayern",7,47,2020
"Bayern",2,48,2020
"Bayern",1,49,2020
"Bayern",2,50,2020
"Bayern",1,51,2020
"Bayern",3,52,2020
"Bayern",3,53,2020
"Berlin",83,1,2020
"Berlin",175,2,2020
"Berlin",240,3,2020
"Berlin",332,4,2020
"Berlin",595,5,2020
"Berlin",668,6,2020
"Berlin",545,7,2020
"Berlin",545,8,2020
"Berlin",566,9,2020
"Berlin",712,10,2020
"Berlin",521,11,2020
"Berlin",327,12,2020
"Berlin",208,13,2020
"Berlin",58,14,2020
"Berlin",21,15,2020
"Berlin",2,16,2020
"Berlin",4,17,2020
"Berlin",3,18,2020
"Berlin",2,19,2020
"Berlin",3,20,2020
"Berlin",1,21,2020
