"stratum","value","week","year"
"A00..00",274,1,2024
"A00..00",231,2,2024
"A00..00",334,3,2024
"A00..00",553,4,2024
"A00..00",649,5,2024
"A00..00",708,6,2024
"A00..00",538,7,2024
"A00..00",387,8,2024
"A00..00",215,9,2024
"A00..00",120,10,2024
"A00..00",107,11,2024
"A00..00",76,12,2024
"A00..00",47,13,2024
"A00..00",39,14,2024
"A00..00",31,15,2024
"A00..00",14,16,2024
"A00..00",29,17,2024
"A00..00",22,18,2024
"A00..00",13,19,2024
"A00..00",10,20,2024
"A00..00",5,21,2024
"A00..00",9,22,2024
"A00..00",2,23,2024
"A00..00",2,24,2024
"A00..00",4,25,2024
"A00..00",3,26,2024
"A00..00",2,27,2024
"A00..00",1,28,2024
"A00..00",NA,29,2024
"A00..00",2,30,2024
"A00..00",2,31,2024
"A00..00",2,32,2024
"A00..00",2,33,2024
"A00..00",5,34,2024
"A00..00",3,35,2024
"A00..00",2,36,2024
"A00..00",NA,37,2024
"A00..00",6,38,2024
"A00..00",2,39,2024
"A00..00",9,40,2024
"A00..00",11,41,2024
"A00..00",3,42,2024
"A00..00",6,43,2024
"A00..00",7,44,2024
"A00..00",12,45,2024
"A00..00",13,46,2024
"A00..00",17,47,2024
"A00..00",25,48,2024
"A00..00",35,49,2024
"A00..00",44,50,2024
"A00..00",39,51,2024
"A01..01",218,1,2024
"A01..01",251,2,2024
"A01..01",431,3,2024
"A01..01",669,4,2024
"A01..01",792,5,2024
"A01..01",837,6,2024
"A01..01",624,7,2024
"A01..01",489,8,2024
"A01..01",267,9,2024
"A01..01",161,10,2024
"A01..01",105,11,2024
"A01..01",85,12,2024
"A01..01",43,13,2024
"A01..01",45,14,2024
"A01..01",23,15,2024
"A01..01",25,16,2024
"A01..01",33,17,2024
"A01..01",16,18,2024
"A01..01",13,19,2024
"A01..01",6,20,2024
"A01..01",11,21,2024
"A01..01",8,22,2024
"A01..01",5,23,2024
"A01..01",1,24,2024
"A01..01",2,25,2024
"A01..01",1,26,2024
"A01..01",1,27,2024
"A01..01",NA,28,2024
"A01..01",1,29,2024
"A01..01",1,30,2024
"A01..01",NA,31,2024
"A01..01",2,32,2024
"A01..01",2,33,2024
"A01..01",1,34,2024
"A01..01",8,35,2024
"A01..01",2,36,2024
"A01..01",2,37,2024
"A01..01",2,38,2024
"A01..01",5,39,2024
"A01..01",4,40,2024
"A01..01",6,41,2024
"A01..01",4,42,2024
"A01..01",5,43,2024
"A01..01",3,44,2024
"A01..01",7,45,2024
"A01..01",11,46,2024
"A01..01",18,47,2024
"A01..01",14,48,2024
"A01..01",31,49,2024
"A01..01",55,50,2024
"A01..01",34,51,2024
"A02..02",166,1,2024
"A02..02",231,2,2024
"A02..02",477,3,2024
"A02..02",736,4,2024
"A02..02",882,5,2024
"A02..02",820,6,2024
"A02..02",646,7,2024
"A02..02",457,8,2024
"A02..02",247,9,2024
"A02..02",159,10,2024
"A02..02",110,11,2024
"A02..02",77,12,2024
"A02..02",53,13,2024
"A02..02",32,14,2024
"A02..02",21,15,2024
"A02..02",11,16,2024
"A02..02",28,17,2024
"A02..02",15,18,2024
"A02..02",12,19,2024
"A02..02",12,20,2024
"A02..02",3,21,2024
"A02..02",8,22,2024
"A02..02",4,23,2024
"A02..02",3,24,2024
"A02..02",3,25,2024
"A02..02",1,26,2024
"A02..02",2,27,2024
"A02..02",1,28,2024
"A02..02",5,29,2024
"A02..02",1,30,2024
"A02..02",1,31,2024
"A02..02",1,32,2024
"A02..02",1,33,2024
"A02..02",3,34,2024
"A02..02",1,35,2024
"A02..02",2,36,2024
"A02..02",1,37,2024
"A02..02",1,38,2024
"A02..02",6,39,2024
"A02..02",1,40,2024
"A02..02",1,41,2024
"A02..02",7,42,2024
"A02..02",6,43,2024
"A02..02",4,44,2024
"A02..02",8,45,2024
"A02..02",6,46,2024
"A02..02",17,47,2024
"A02..02",25,48,2024
"A02..02",16,49,2024
"A02..02",49,50,2024
"A02..02",39,51,2024
"A03..03",158,1,2024
"A03..03",233,2,2024
"A03..03",490,3,2024
"A03..03",846,4,2024
"A03..03",979,5,2024
"A03..03",871,6,2024
"A03..03",637,7,2024
"A03..03",447,8,2024
"A03..03",263,9,2024
"A03..03",150,10,2024
"A03..03",97,11,2024
"A03..03",70,12,2024
"A03..03",48,13,2024
"A03..03",42,14,2024
"A03..03",28,15,2024
"A03..03",27,16,2024
"A03..03",20,17,2024
"A03..03",19,18,2024
"A03..03",16,19,2024
"A03..03",10,20,2024
"A03..03",2,21,2024
"A03..03",5,22,2024
"A03..03",6,23,2024
"A03..03",NA,24,2024
"A03..03",NA,25,2024
"A03..03",6,26,2024
"A03..03",2,27,2024
"A03..03",1,28,2024
"A03..03",1,29,2024
"A03..03",1,30,2024
"A03..03",1,31,2024
"A03..03",1,32,2024
"A03..03",2,33,2024
"A03..03",3,34,2024
"A03..03",2,35,2024
"A03..03",2,36,2024
"A03..03",1,37,2024
"A03..03",4,38,2024
"A03..03",3,39,2024
"A03..03",1,40,2024
"A03..03",2,41,2024
"A03..03",8,42,2024
"A03..03",3,43,2024
"A03..03",4,44,2024
"A03..03",4,45,2024
"A03..03",12,46,2024
"A03..03",23,47,2024
"A03..03",27,48,2024
"A03..03",28,49,2024
"A03..03",65,50,2024
"A03..03",59,51,2024
"A04..04",147,1,2024
"A04..04",228,2,2024
"A04..04",558,3,2024
"A04..04",877,4,2024
"A04..04",993,5,2024
"A04..04",849,6,2024
"A04..04",623,7,2024
"A04..04",432,8,2024
"A04..04",268,9,2024
"A04..04",147,10,2024
"A04..04",109,11,2024
"A04..04",85,12,2024
"A04..04",42,13,2024
"A04..04",49,14,2024
"A04..04",31,15,2024
"A04..04",14,16,2024
"A04..04",19,17,2024
"A04..04",10,18,2024
"A04..04",11,19,2024
"A04..04",10,20,2024
"A04..04",6,21,2024
"A04..04",2,22,2024
"A04..04",7,23,2024
"A04..04",4,24,2024
"A04..04",4,25,2024
"A04..04",3,26,2024
"A04..04",3,27,2024
"A04..04",NA,28,2024
"A04..04",NA,29,2024
"A04..04",2,30,2024
"A04..04",NA,31,2024
"A04..04",2,32,2024
"A04..04",2,33,2024
"A04..04",2,34,2024
"A04..04",4,35,2024
"A04..04",NA,36,2024
"A04..04",2,37,2024
"A04..04",2,38,2024
"A04..04",3,39,2024
"A04..04",3,40,2024
"A04..04",3,41,2024
"A04..04",4,42,2024
"A04..04",4,43,2024
"A04..04",4,44,2024
"A04..04",8,45,2024
"A04..04",5,46,2024
"A04..04",10,47,2024
"A04..04",26,48,2024
"A04..04",34,49,2024
"A04..04",71,50,2024
"A04..04",52,51,2024
"A05..05",112,1,2024
"A05..05",195,2,2024
"A05..05",444,3,2024
"A05..05",805,4,2024
"A05..05",850,5,2024
"A05..05",800,6,2024
"A05..05",557,7,2024
