"stratum","value","week","year"
"Baden.WÃ.rttemberg",26,1,2022
"Baden.WÃ.rttemberg",56,2,2022
"Baden.WÃ.rttemberg",39,3,2022
"Baden.WÃ.rttemberg",35,4,2022
"Baden.WÃ.rttemberg",52,5,2022
"Baden.WÃ.rttemberg",48,6,2022
"Baden.WÃ.rttemberg",37,7,2022
"Baden.WÃ.rttemberg",21,8,2022
"Baden.WÃ.rttemberg",17,9,2022
"Baden.WÃ.rttemberg",28,10,2022
"Baden.WÃ.rttemberg",56,11,2022
"Baden.WÃ.rttemberg",68,12,2022
"Baden.WÃ.rttemberg",53,13,2022
"Baden.WÃ.rttemberg",84,14,2022
"Baden.WÃ.rttemberg",87,15,2022
"Baden.WÃ.rttemberg",89,16,2022
"Baden.WÃ.rttemberg",79,17,2022
"Baden.WÃ.rttemberg",84,18,2022
"Baden.WÃ.rttemberg",94,19,2022
"Baden.WÃ.rttemberg",69,20,2022
"Baden.WÃ.rttemberg",27,21,2022
"Baden.WÃ.rttemberg",12,22,2022
"Baden.WÃ.rttemberg",26,23,2022
"Baden.WÃ.rttemberg",28,24,2022
"Baden.WÃ.rttemberg",21,25,2022
"Baden.WÃ.rttemberg",20,26,2022
"Baden.WÃ.rttemberg",9,27,2022
"Baden.WÃ.rttemberg",5,28,2022
"Baden.WÃ.rttemberg",5,29,2022
"Baden.WÃ.rttemberg",14,30,2022
"Baden.WÃ.rttemberg",13,31,2022
"Baden.WÃ.rttemberg",13,32,2022
"Baden.WÃ.rttemberg",27,33,2022
"Baden.WÃ.rttemberg",14,34,2022
"Baden.WÃ.rttemberg",13,35,2022
"Baden.WÃ.rttemberg",16,36,2022
"Baden.WÃ.rttemberg",13,37,2022
"Baden.WÃ.rttemberg",26,38,2022
"Baden.WÃ.rttemberg",36,39,2022
"Baden.WÃ.rttemberg",36,40,2022
"Baden.WÃ.rttemberg",73,41,2022
"Baden.WÃ.rttemberg",100,42,2022
"Baden.WÃ.rttemberg",141,43,2022
"Baden.WÃ.rttemberg",138,44,2022
"Baden.WÃ.rttemberg",241,45,2022
"Baden.WÃ.rttemberg",654,46,2022
"Baden.WÃ.rttemberg",1291,47,2022
"Baden.WÃ.rttemberg",649,48,2022
"Bayern",26,1,2022
"Bayern",65,2,2022
"Bayern",100,3,2022
"Bayern",70,4,2022
"Bayern",106,5,2022
"Bayern",72,6,2022
"Bayern",64,7,2022
"Bayern",45,8,2022
"Bayern",46,9,2022
"Bayern",88,10,2022
"Bayern",125,11,2022
"Bayern",146,12,2022
"Bayern",144,13,2022
"Bayern",140,14,2022
"Bayern",157,15,2022
"Bayern",138,16,2022
"Bayern",228,17,2022
"Bayern",268,18,2022
"Bayern",301,19,2022
"Bayern",208,20,2022
"Bayern",123,21,2022
"Bayern",87,22,2022
"Bayern",67,23,2022
"Bayern",70,24,2022
"Bayern",75,25,2022
"Bayern",48,26,2022
"Bayern",31,27,2022
"Bayern",43,28,2022
"Bayern",29,29,2022
"Bayern",26,30,2022
"Bayern",16,31,2022
"Bayern",26,32,2022
"Bayern",33,33,2022
"Bayern",64,34,2022
"Bayern",58,35,2022
"Bayern",41,36,2022
"Bayern",62,37,2022
"Bayern",70,38,2022
"Bayern",237,39,2022
"Bayern",411,40,2022
"Bayern",582,41,2022
"Bayern",626,42,2022
"Bayern",869,43,2022
"Bayern",890,44,2022
"Bayern",1190,45,2022
"Bayern",1915,46,2022
"Bayern",3744,47,2022
"Bayern",1949,48,2022
"Berlin",6,1,2022
"Berlin",10,2,2022
"Berlin",15,3,2022
"Berlin",12,4,2022
"Berlin",5,5,2022
"Berlin",4,6,2022
"Berlin",8,7,2022
"Berlin",5,8,2022
"Berlin",14,9,2022
"Berlin",14,10,2022
"Berlin",41,11,2022
"Berlin",33,12,2022
"Berlin",40,13,2022
"Berlin",59,14,2022
"Berlin",48,15,2022
"Berlin",64,16,2022
"Berlin",83,17,2022
"Berlin",74,18,2022
"Berlin",97,19,2022
"Berlin",87,20,2022
"Berlin",50,21,2022
"Berlin",55,22,2022
"Berlin",33,23,2022
"Berlin",26,24,2022
"Berlin",12,25,2022
"Berlin",9,26,2022
"Berlin",7,27,2022
"Berlin",8,28,2022
"Berlin",10,29,2022
"Berlin",5,30,2022
"Berlin",9,31,2022
"Berlin",9,32,2022
"Berlin",12,33,2022
"Berlin",15,34,2022
"Berlin",11,35,2022
"Berlin",11,36,2022
"Berlin",13,37,2022
"Berlin",11,38,2022
"Berlin",18,39,2022
"Berlin",26,40,2022
"Berlin",77,41,2022
"Berlin",59,42,2022
"Berlin",66,43,2022
"Berlin",58,44,2022
"Berlin",62,45,2022
"Berlin",128,46,2022
"Berlin",243,47,2022
"Berlin",260,48,2022
"Brandenburg",5,1,2022
"Brandenburg",5,2,2022
"Brandenburg",25,3,2022
"Brandenburg",15,4,2022
"Brandenburg",10,5,2022
"Brandenburg",16,6,2022
"Brandenburg",12,7,2022
"Brandenburg",4,8,2022
"Brandenburg",10,9,2022
"Brandenburg",10,10,2022
"Brandenburg",19,11,2022
"Brandenburg",6,12,2022
"Brandenburg",21,13,2022
"Brandenburg",27,14,2022
"Brandenburg",35,15,2022
"Brandenburg",36,16,2022
"Brandenburg",60,17,2022
"Brandenburg",108,18,2022
"Brandenburg",136,19,2022
"Brandenburg",133,20,2022
"Brandenburg",86,21,2022
