"stratum","value","week","year"
"A00..00",271,1,2024
"A00..00",229,2,2024
"A00..00",333,3,2024
"A00..00",550,4,2024
"A00..00",644,5,2024
"A00..00",527,6,2024
"A01..01",217,1,2024
"A01..01",250,2,2024
"A01..01",425,3,2024
"A01..01",661,4,2024
"A01..01",780,5,2024
"A01..01",597,6,2024
"A02..02",165,1,2024
"A02..02",229,2,2024
"A02..02",477,3,2024
"A02..02",724,4,2024
"A02..02",877,5,2024
"A02..02",597,6,2024
"A03..03",157,1,2024
"A03..03",230,2,2024
"A03..03",490,3,2024
"A03..03",831,4,2024
"A03..03",957,5,2024
"A03..03",649,6,2024
"A04..04",145,1,2024
"A04..04",227,2,2024
"A04..04",556,3,2024
"A04..04",870,4,2024
"A04..04",983,5,2024
"A04..04",626,6,2024
"A05..05",111,1,2024
"A05..05",192,2,2024
"A05..05",439,3,2024
"A05..05",793,4,2024
"A05..05",837,5,2024
"A05..05",595,6,2024
"A06..06",104,1,2024
"A06..06",175,2,2024
"A06..06",429,3,2024
"A06..06",740,4,2024
"A06..06",740,5,2024
"A06..06",502,6,2024
"A07..07",102,1,2024
"A07..07",140,2,2024
"A07..07",367,3,2024
"A07..07",670,4,2024
"A07..07",659,5,2024
"A07..07",434,6,2024
"A08..08",72,1,2024
"A08..08",117,2,2024
"A08..08",262,3,2024
"A08..08",493,4,2024
"A08..08",561,5,2024
"A08..08",367,6,2024
"A09..09",53,1,2024
"A09..09",75,2,2024
"A09..09",189,3,2024
"A09..09",388,4,2024
"A09..09",404,5,2024
"A09..09",272,6,2024
"A10..10",52,1,2024
"A10..10",62,2,2024
"A10..10",167,3,2024
"A10..10",292,4,2024
"A10..10",283,5,2024
"A10..10",243,6,2024
"A11..11",23,1,2024
"A11..11",48,2,2024
"A11..11",129,3,2024
"A11..11",210,4,2024
"A11..11",295,5,2024
"A11..11",178,6,2024
"A12..12",25,1,2024
"A12..12",36,2,2024
"A12..12",80,3,2024
"A12..12",187,4,2024
"A12..12",242,5,2024
"A12..12",149,6,2024
"A13..13",16,1,2024
"A13..13",40,2,2024
"A13..13",87,3,2024
"A13..13",173,4,2024
"A13..13",227,5,2024
"A13..13",154,6,2024
"A14..14",22,1,2024
"A14..14",38,2,2024
"A14..14",66,3,2024
"A14..14",163,4,2024
"A14..14",203,5,2024
"A14..14",155,6,2024
"A15..15",15,1,2024
"A15..15",47,2,2024
"A15..15",80,3,2024
"A15..15",167,4,2024
"A15..15",234,5,2024
"A15..15",136,6,2024
"A16..16",29,1,2024
"A16..16",49,2,2024
"A16..16",87,3,2024
"A16..16",161,4,2024
"A16..16",201,5,2024
"A16..16",149,6,2024
"A17..17",30,1,2024
"A17..17",56,2,2024
"A17..17",101,3,2024
"A17..17",176,4,2024
"A17..17",217,5,2024
"A17..17",144,6,2024
"A18..18",42,1,2024
"A18..18",58,2,2024
"A18..18",85,3,2024
"A18..18",136,4,2024
"A18..18",183,5,2024
"A18..18",131,6,2024
"A19..19",37,1,2024
"A19..19",45,2,2024
"A19..19",70,3,2024
"A19..19",151,4,2024
"A19..19",166,5,2024
"A19..19",137,6,2024
"A20..20",28,1,2024
"A20..20",47,2,2024
"A20..20",75,3,2024
"A20..20",140,4,2024
"A20..20",153,5,2024
"A20..20",109,6,2024
"A21..21",32,1,2024
"A21..21",48,2,2024
"A21..21",65,3,2024
"A21..21",124,4,2024
"A21..21",165,5,2024
"A21..21",142,6,2024
"A22..22",35,1,2024
"A22..22",42,2,2024
"A22..22",70,3,2024
"A22..22",127,4,2024
"A22..22",169,5,2024
"A22..22",112,6,2024
"A23..23",44,1,2024
"A23..23",51,2,2024
"A23..23",73,3,2024
"A23..23",112,4,2024
"A23..23",163,5,2024
"A23..23",121,6,2024
"A24..24",40,1,2024
"A24..24",47,2,2024
"A24..24",58,3,2024
"A24..24",134,4,2024
"A24..24",166,5,2024
"A24..24",106,6,2024
"A25..25",34,1,2024
"A25..25",42,2,2024
"A25..25",83,3,2024
"A25..25",143,4,2024
"A25..25",195,5,2024
"A25..25",140,6,2024
"A26..26",43,1,2024
"A26..26",48,2,2024
"A26..26",89,3,2024
"A26..26",135,4,2024
"A26..26",168,5,2024
"A26..26",129,6,2024
"A27..27",43,1,2024
"A27..27",62,2,2024
"A27..27",71,3,2024
"A27..27",118,4,2024
"A27..27",191,5,2024
"A27..27",159,6,2024
"A28..28",44,1,2024
"A28..28",59,2,2024
"A28..28",79,3,2024
"A28..28",140,4,2024
"A28..28",204,5,2024
"A28..28",133,6,2024
"A29..29",44,1,2024
"A29..29",44,2,2024
"A29..29",98,3,2024
"A29..29",193,4,2024
"A29..29",197,5,2024
"A29..29",158,6,2024
"A30..30",40,1,2024
"A30..30",63,2,2024
"A30..30",99,3,2024
"A30..30",175,4,2024
"A30..30",246,5,2024
"A30..30",160,6,2024
"A31..31",50,1,2024
"A31..31",78,2,2024
"A31..31",125,3,2024
"A31..31",225,4,2024
"A31..31",291,5,2024
"A31..31",211,6,2024
"A32..32",62,1,2024
"A32..32",80,2,2024
"A32..32",121,3,2024
"A32..32",255,4,2024
"A32..32",357,5,2024
"A32..32",254,6,2024
"A33..33",77,1,2024
"A33..33",79,2,2024
"A33..33",133,3,2024
"A33..33",312,4,2024
"A33..33",367,5,2024
"A33..33",289,6,2024
"A34..34",78,1,2024
"A34..34",94,2,2024
"A34..34",155,3,2024
"A34..34",342,4,2024
"A34..34",418,5,2024
"A34..34",292,6,2024
"A35..35",67,1,2024
"A35..35",96,2,2024
"A35..35",182,3,2024
"A35..35",374,4,2024
"A35..35",416,5,2024
"A35..35",323,6,2024
"A36..36",68,1,2024
"A36..36",100,2,2024
"A36..36",173,3,2024
"A36..36",295,4,2024
"A36..36",413,5,2024
"A36..36",300,6,2024
"A37..37",73,1,2024
"A37..37",89,2,2024
"A37..37",180,3,2024
"A37..37",373,4,2024
"A37..37",436,5,2024
"A37..37",290,6,2024
"A38..38",71,1,2024
"A38..38",90,2,2024
"A38..38",168,3,2024
"A38..38",318,4,2024
"A38..38",414,5,2024
"A38..38",327,6,2024
"A39..39",75,1,2024
"A39..39",89,2,2024
"A39..39",155,3,2024
"A39..39",307,4,2024
"A39..39",419,5,2024
"A39..39",317,6,2024
"A40..40",61,1,2024
"A40..40",91,2,2024
"A40..40",163,3,2024
"A40..40",329,4,2024
"A40..40",386,5,2024
"A40..40",335,6,2024
"A41..41",78,1,2024
"A41..41",81,2,2024
"A41..41",168,3,2024
"A41..41",314,4,2024
"A41..41",403,5,2024
"A41..41",313,6,2024
"A42..42",74,1,2024
"A42..42",82,2,2024
"A42..42",170,3,2024
"A42..42",332,4,2024
"A42..42",417,5,2024
"A42..42",300,6,2024
"A43..43",68,1,2024
"A43..43",83,2,2024
"A43..43",145,3,2024
"A43..43",327,4,2024
"A43..43",395,5,2024
"A43..43",291,6,2024
"A44..44",62,1,2024
"A44..44",110,2,2024
"A44..44",167,3,2024
"A44..44",324,4,2024
"A44..44",363,5,2024
"A44..44",309,6,2024
"A45..45",74,1,2024
"A45..45",92,2,2024
"A45..45",129,3,2024
"A45..45",324,4,2024
"A45..45",408,5,2024
"A45..45",289,6,2024
"A46..46",73,1,2024
"A46..46",83,2,2024
"A46..46",142,3,2024
"A46..46",284,4,2024
"A46..46",343,5,2024
"A46..46",293,6,2024
"A47..47",55,1,2024
"A47..47",100,2,2024
"A47..47",132,3,2024
"A47..47",281,4,2024
"A47..47",356,5,2024
"A47..47",256,6,2024
"A48..48",59,1,2024
"A48..48",73,2,2024
"A48..48",131,3,2024
"A48..48",277,4,2024
"A48..48",358,5,2024
"A48..48",275,6,2024
"A49..49",68,1,2024
"A49..49",78,2,2024
"A49..49",145,3,2024
"A49..49",292,4,2024
"A49..49",383,5,2024
"A49..49",287,6,2024
"A50..50",61,1,2024
"A50..50",76,2,2024
"A50..50",141,3,2024
"A50..50",287,4,2024
"A50..50",369,5,2024
"A50..50",278,6,2024
"A51..51",73,1,2024
"A51..51",88,2,2024
"A51..51",162,3,2024
"A51..51",327,4,2024
"A51..51",378,5,2024
"A51..51",316,6,2024
"A52..52",82,1,2024
"A52..52",107,2,2024
"A52..52",194,3,2024
"A52..52",313,4,2024
"A52..52",460,5,2024
"A52..52",363,6,2024
"A53..53",80,1,2024
"A53..53",95,2,2024
"A53..53",169,3,2024
"A53..53",386,4,2024
"A53..53",477,5,2024
"A53..53",363,6,2024
"A54..54",94,1,2024
"A54..54",108,2,2024
"A54..54",179,3,2024
"A54..54",361,4,2024
"A54..54",490,5,2024
"A54..54",363,6,2024
"A55..55",85,1,2024
"A55..55",117,2,2024
"A55..55",204,3,2024
"A55..55",419,4,2024
"A55..55",545,5,2024
"A55..55",405,6,2024
"A56..56",72,1,2024
"A56..56",119,2,2024
"A56..56",207,3,2024
"A56..56",392,4,2024
"A56..56",478,5,2024
"A56..56",437,6,2024
"A57..57",102,1,2024
"A57..57",117,2,2024
"A57..57",209,3,2024
"A57..57",384,4,2024
"A57..57",533,5,2024
"A57..57",432,6,2024
"A58..58",88,1,2024
"A58..58",112,2,2024
"A58..58",206,3,2024
"A58..58",431,4,2024
"A58..58",558,5,2024
"A58..58",424,6,2024
"A59..59",104,1,2024
"A59..59",114,2,2024
"A59..59",207,3,2024
"A59..59",431,4,2024
"A59..59",528,5,2024
"A59..59",409,6,2024
"A60..60",86,1,2024
"A60..60",121,2,2024
"A60..60",208,3,2024
"A60..60",377,4,2024
"A60..60",519,5,2024
"A60..60",400,6,2024
"A61..61",92,1,2024
"A61..61",110,2,2024
"A61..61",205,3,2024
"A61..61",337,4,2024
"A61..61",488,5,2024
"A61..61",373,6,2024
"A62..62",73,1,2024
"A62..62",85,2,2024
"A62..62",171,3,2024
"A62..62",311,4,2024
"A62..62",416,5,2024
"A62..62",335,6,2024
"A63..63",88,1,2024
"A63..63",90,2,2024
"A63..63",151,3,2024
"A63..63",300,4,2024
"A63..63",440,5,2024
"A63..63",322,6,2024
"A64..64",73,1,2024
"A64..64",64,2,2024
"A64..64",132,3,2024
"A64..64",247,4,2024
"A64..64",380,5,2024
"A64..64",284,6,2024
"A65..65",68,1,2024
"A65..65",71,2,2024
"A65..65",117,3,2024
"A65..65",241,4,2024
"A65..65",293,5,2024
"A65..65",251,6,2024
"A66..66",59,1,2024
"A66..66",65,2,2024
"A66..66",117,3,2024
"A66..66",211,4,2024
"A66..66",255,5,2024
"A66..66",236,6,2024
"A67..67",68,1,2024
"A67..67",70,2,2024
"A67..67",94,3,2024
"A67..67",194,4,2024
"A67..67",283,5,2024
"A67..67",220,6,2024
