"stratum","value","week","year"
"Bayern",16,1,2023
"Bayern",23,2,2023
"Bayern",23,3,2023
"Bayern",18,4,2023
"Bayern",13,5,2023
"Bayern",11,6,2023
"Bayern",10,7,2023
"Bayern",4,8,2023
"Bayern",13,9,2023
"Bayern",11,10,2023
"Bayern",12,11,2023
"Bayern",17,12,2023
"Bayern",16,13,2023
"Bayern",NA,14,2023
"Berlin",10,1,2023
"Berlin",14,2,2023
"Berlin",14,3,2023
"Berlin",8,4,2023
"Berlin",8,5,2023
"Berlin",2,6,2023
"Berlin",8,7,2023
"Berlin",2,8,2023
"Berlin",8,9,2023
"Berlin",3,10,2023
"Berlin",4,11,2023
"Berlin",5,12,2023
"Berlin",3,13,2023
"Berlin",1,14,2023
"Brandenburg",16,1,2023
"Brandenburg",8,2,2023
"Brandenburg",9,3,2023
"Brandenburg",7,4,2023
"Brandenburg",5,5,2023
"Brandenburg",6,6,2023
"Brandenburg",8,7,2023
"Brandenburg",8,8,2023
"Brandenburg",5,9,2023
"Brandenburg",9,10,2023
"Brandenburg",7,11,2023
"Brandenburg",7,12,2023
"Brandenburg",7,13,2023
"Brandenburg",1,14,2023
"Mecklenburg.Vorpommern",2,1,2023
"Mecklenburg.Vorpommern",8,2,2023
"Mecklenburg.Vorpommern",2,3,2023
"Mecklenburg.Vorpommern",8,4,2023
"Mecklenburg.Vorpommern",8,5,2023
"Mecklenburg.Vorpommern",4,6,2023
"Mecklenburg.Vorpommern",NA,7,2023
"Mecklenburg.Vorpommern",3,8,2023
"Mecklenburg.Vorpommern",2,9,2023
"Mecklenburg.Vorpommern",2,10,2023
"Mecklenburg.Vorpommern",2,11,2023
"Mecklenburg.Vorpommern",1,12,2023
"Mecklenburg.Vorpommern",NA,13,2023
"Mecklenburg.Vorpommern",2,14,2023
"Rheinland.Pfalz",3,1,2023
"Rheinland.Pfalz",1,2,2023
"Rheinland.Pfalz",3,3,2023
"Rheinland.Pfalz",2,4,2023
"Rheinland.Pfalz",1,5,2023
"Rheinland.Pfalz",NA,6,2023
"Rheinland.Pfalz",1,7,2023
"Rheinland.Pfalz",1,8,2023
"Rheinland.Pfalz",2,9,2023
"Rheinland.Pfalz",1,10,2023
"Rheinland.Pfalz",1,11,2023
"Rheinland.Pfalz",NA,12,2023
"Rheinland.Pfalz",4,13,2023
"Rheinland.Pfalz",1,14,2023
"Saarland",NA,1,2023
"Saarland",NA,2,2023
"Saarland",NA,3,2023
"Saarland",NA,4,2023
"Saarland",1,5,2023
"Saarland",NA,6,2023
"Saarland",NA,7,2023
"Saarland",NA,8,2023
"Saarland",1,9,2023
"Saarland",NA,10,2023
"Saarland",NA,11,2023
"Saarland",NA,12,2023
"Saarland",2,13,2023
"Saarland",NA,14,2023
"Sachsen",9,1,2023
"Sachsen",13,2,2023
"Sachsen",20,3,2023
"Sachsen",13,4,2023
"Sachsen",18,5,2023
"Sachsen",10,6,2023
"Sachsen",15,7,2023
"Sachsen",3,8,2023
"Sachsen",4,9,2023
"Sachsen",6,10,2023
"Sachsen",7,11,2023
"Sachsen",5,12,2023
"Sachsen",7,13,2023
"Sachsen",NA,14,2023
"Sachsen.Anhalt",5,1,2023
"Sachsen.Anhalt",11,2,2023
"Sachsen.Anhalt",11,3,2023
"Sachsen.Anhalt",7,4,2023
"Sachsen.Anhalt",4,5,2023
"Sachsen.Anhalt",10,6,2023
"Sachsen.Anhalt",7,7,2023
"Sachsen.Anhalt",6,8,2023
"Sachsen.Anhalt",10,9,2023
"Sachsen.Anhalt",7,10,2023
"Sachsen.Anhalt",3,11,2023
"Sachsen.Anhalt",10,12,2023
"Sachsen.Anhalt",10,13,2023
"Sachsen.Anhalt",1,14,2023
"ThÃ.ringen",2,1,2023
"ThÃ.ringen",1,2,2023
"ThÃ.ringen",NA,3,2023
"ThÃ.ringen",NA,4,2023
"ThÃ.ringen",NA,5,2023
"ThÃ.ringen",2,6,2023
"ThÃ.ringen",1,7,2023
"ThÃ.ringen",1,8,2023
"ThÃ.ringen",1,9,2023
"ThÃ.ringen",NA,10,2023
"ThÃ.ringen",1,11,2023
"ThÃ.ringen",NA,12,2023
"ThÃ.ringen",1,13,2023
"ThÃ.ringen",NA,14,2023
"Bayern",10,1,2022
"Bayern",12,2,2022
"Bayern",19,3,2022
"Bayern",12,4,2022
"Bayern",7,5,2022
"Bayern",14,6,2022
"Bayern",14,7,2022
"Bayern",10,8,2022
"Bayern",7,9,2022
"Bayern",9,10,2022
"Bayern",8,11,2022
"Bayern",9,12,2022
"Bayern",11,13,2022
"Bayern",17,14,2022
"Bayern",19,15,2022
"Bayern",21,16,2022
"Bayern",36,17,2022
"Bayern",61,18,2022
"Bayern",59,19,2022
"Bayern",95,20,2022
"Bayern",101,21,2022
"Bayern",129,22,2022
"Bayern",129,23,2022
"Bayern",126,24,2022
"Bayern",185,25,2022
"Bayern",227,26,2022
"Bayern",202,27,2022
"Bayern",206,28,2022
"Bayern",193,29,2022
"Bayern",187,30,2022
"Bayern",174,31,2022
"Bayern",136,32,2022
"Bayern",125,33,2022
"Bayern",112,34,2022
"Bayern",78,35,2022
"Bayern",99,36,2022
"Bayern",76,37,2022
"Bayern",85,38,2022
"Bayern",65,39,2022
"Bayern",43,40,2022
"Bayern",61,41,2022
"Bayern",54,42,2022
"Bayern",74,43,2022
"Bayern",36,44,2022
"Bayern",63,45,2022
"Bayern",61,46,2022
"Bayern",38,47,2022
"Bayern",43,48,2022
"Bayern",38,49,2022
"Bayern",24,50,2022
"Bayern",14,51,2022
"Bayern",3,52,2022
"Berlin",2,1,2022
"Berlin",6,2,2022
"Berlin",9,3,2022
"Berlin",8,4,2022
"Berlin",3,5,2022
"Berlin",8,6,2022
"Berlin",6,7,2022
"Berlin",2,8,2022
"Berlin",3,9,2022
"Berlin",1,10,2022
"Berlin",2,11,2022
"Berlin",6,12,2022
"Berlin",4,13,2022
"Berlin",8,14,2022
"Berlin",4,15,2022
"Berlin",6,16,2022
"Berlin",8,17,2022
"Berlin",9,18,2022
"Berlin",8,19,2022
"Berlin",19,20,2022
"Berlin",16,21,2022
"Berlin",15,22,2022
"Berlin",13,23,2022
"Berlin",18,24,2022
"Berlin",21,25,2022
"Berlin",36,26,2022
"Berlin",36,27,2022
"Berlin",37,28,2022
"Berlin",30,29,2022
"Berlin",36,30,2022
"Berlin",44,31,2022
"Berlin",28,32,2022
"Berlin",41,33,2022
"Berlin",40,34,2022
"Berlin",26,35,2022
"Berlin",28,36,2022
"Berlin",26,37,2022
"Berlin",30,38,2022
"Berlin",16,39,2022
"Berlin",5,40,2022
"Berlin",13,41,2022
"Berlin",20,42,2022
"Berlin",20,43,2022
"Berlin",17,44,2022
"Berlin",6,45,2022
"Berlin",17,46,2022
"Berlin",13,47,2022
"Berlin",12,48,2022
"Berlin",12,49,2022
"Berlin",6,50,2022
"Berlin",6,51,2022
"Berlin",1,52,2022
"Brandenburg",2,1,2022
"Brandenburg",6,2,2022
"Brandenburg",6,3,2022
"Brandenburg",4,4,2022
"Brandenburg",2,5,2022
"Brandenburg",5,6,2022
"Brandenburg",3,7,2022
"Brandenburg",5,8,2022
"Brandenburg",5,9,2022
"Brandenburg",6,10,2022
"Brandenburg",6,11,2022
"Brandenburg",9,12,2022
"Brandenburg",4,13,2022
"Brandenburg",8,14,2022
"Brandenburg",6,15,2022
"Brandenburg",2,16,2022
"Brandenburg",9,17,2022
"Brandenburg",13,18,2022
"Brandenburg",22,19,2022
"Brandenburg",16,20,2022
"Brandenburg",16,21,2022
"Brandenburg",25,22,2022
"Brandenburg",27,23,2022
"Brandenburg",36,24,2022
"Brandenburg",47,25,2022
"Brandenburg",43,26,2022
"Brandenburg",51,27,2022
"Brandenburg",64,28,2022
"Brandenburg",58,29,2022
