"stratum","value","week","year"
"A00..00",28,1,2025
"A00..00",52,2,2025
"A00..00",46,3,2025
"A00..00",79,4,2025
"A00..00",62,5,2025
"A00..00",59,6,2025
"A00..00",62,7,2025
"A00..00",74,8,2025
"A00..00",87,9,2025
"A00..00",66,10,2025
"A00..00",85,11,2025
"A00..00",84,12,2025
"A00..00",83,13,2025
"A00..00",92,14,2025
"A00..00",114,15,2025
"A00..00",119,16,2025
"A00..00",103,17,2025
"A00..00",112,18,2025
"A00..00",89,19,2025
"A00..00",100,20,2025
"A00..00",114,21,2025
"A00..00",106,22,2025
"A00..00",111,23,2025
"A00..00",58,24,2025
"A00..00",70,25,2025
"A00..00",64,26,2025
"A00..00",72,27,2025
"A00..00",64,28,2025
"A00..00",59,29,2025
"A00..00",46,30,2025
"A00..00",49,31,2025
"A00..00",45,32,2025
"A00..00",52,33,2025
"A00..00",47,34,2025
"A00..00",67,35,2025
"A00..00",48,36,2025
"A00..00",49,37,2025
"A00..00",47,38,2025
"A00..00",52,39,2025
"A00..00",52,40,2025
"A00..00",41,41,2025
"A00..00",52,42,2025
"A00..00",27,43,2025
"A01..01",25,1,2025
"A01..01",24,2,2025
"A01..01",32,3,2025
"A01..01",55,4,2025
"A01..01",37,5,2025
"A01..01",57,6,2025
"A01..01",39,7,2025
"A01..01",56,8,2025
"A01..01",65,9,2025
"A01..01",59,10,2025
"A01..01",54,11,2025
"A01..01",93,12,2025
"A01..01",116,13,2025
"A01..01",116,14,2025
"A01..01",142,15,2025
"A01..01",143,16,2025
"A01..01",142,17,2025
"A01..01",113,18,2025
"A01..01",98,19,2025
"A01..01",138,20,2025
"A01..01",136,21,2025
"A01..01",104,22,2025
"A01..01",95,23,2025
"A01..01",69,24,2025
"A01..01",56,25,2025
"A01..01",61,26,2025
"A01..01",38,27,2025
"A01..01",46,28,2025
"A01..01",26,29,2025
"A01..01",32,30,2025
"A01..01",21,31,2025
"A01..01",15,32,2025
"A01..01",19,33,2025
"A01..01",18,34,2025
